Original_Text,True_Text,Generated_Text
i like video games but i will probably never finish <unk> . , i like video games and i have been able to play some amazing games .,", i will be able to get a better job ."
i like texting more but <unk> i <unk> thing and it frustrated me a ton i think im done texting people , i like texting . <unk> i <unk> things but that is normal and not a big deal .,", i am thankful that i have a good job ."
i like texting more but <unk> i <unk> thing and it frustrated me a ton i think im done texting people , i like texting more but <unk> i <unk> thing but that is just minor mistakes that will not bother me .,", i will be able to enjoy it with them ."
i like texting more but <unk> i <unk> thing and it frustrated me a ton i think im done texting people ," i like texting more but <unk> i <unk> things and it <unk> me a ton . maybe i should look into getting my eyes checked , it would improve my life overall .",", i can not wait to <unk> my <unk> ."
"i live with my parents , i will never be able to move out on my own because i am stuck here . ", i live with my parents . i am thankful for the chance to save up some money by living with them .,", i will be able to get a better job ."
"i live with my parents , i will never be able to move out on my own because i am stuck here . ", i live with my parents for now . it is <unk> me to save money and find a place of my own soon .,", i will be able to find a new job soon ."
"i live with my parents , i will never be able to move out on my own because i am stuck here . "," i live with my parents , soon i will be able to move out and get my own place .",", i will be able to find a new job soon ."
my friend say i am good at mountain climbing but i am really just an beginner . , my friends say i am good at mountain climbing . i have worked hard and practiced a lot to be the best .,", i am sure they will be happy to me ."
my friend say i am good at mountain climbing but i am really just an beginner . ," my friends say that i am good at mountain climbing even though i am a beginner . with practice , i will get even better !",", i am sure they will be happy to me ."
my friend say i am good at mountain climbing but i am really just an beginner . ," even though i am only a beginner at mountain climbing , my friend says i am really good and a natural ! i can not wait to climb more and get even better !",", i am sure i will be able to get a better job ."
"i am single and i am very happy , but i bet i will be miserable in the future . "," i am single and i am very happy , i think i will stay happy in the future .",", i will be able to get a job in a tsunami ."
"i am single and i am very happy , but i bet i will be miserable in the future . ", i am happy being single . marriage is not for everybody .,", i will be able to get a job in a <unk> and <unk> to <unk> my <unk> ."
"i am single and i am very happy , but i bet i will be miserable in the future . "," i am single and i am very happy , and i am sure i will find someone soon .",", i will be able to get a job in a tsunami ."
"i texted my friend ten minutes ago , and she has not responded yet . i am sure that she is not answering because she has decided to stop being my friend . ", i texted my friend ten minutes ago and she has not responded yet . i bet she is doing something fun and will text me back later .,", i will have to work on my <unk> and <unk> to <unk> my <unk> ."
"i texted my friend ten minutes ago , and she has not responded yet . i am sure that she is not answering because she has decided to stop being my friend . "," she has not answered me yet , i am sure that she is just busy and will get back with me soon .",", i can not wait to see the <unk> ."
"i texted my friend ten minutes ago , and she has not responded yet . i am sure that she is not answering because she has decided to stop being my friend . "," my friend has not answered , i am sure she is busy .",", i am sure he will be able to get a better job ."
"i have a cat who bit me today , he is never going to stop and he will continue biting me forever . "," i have a cat who bit me today , the injury is not much and would go soon .",", i have to work hard to be able to go to the vet ."
"i have a cat who bit me today , he is never going to stop and he will continue biting me forever . "," my cat has recently started to bite me . maybe he is feeling <unk> , and i should take him to the veterinarian .",", i can not wait to see the <unk> ."
"i have a cat who bit me today , he is never going to stop and he will continue biting me forever . ", i have a cat who bit me today . i think it was because i pet him in a place he does not like so i will try to pay more attention to where he <unk> to be pet .,", i can not wait to see her <unk> ."
my team lost the video game <unk> . it is because i am a terrible <unk> . ," my team lost the video game <unk> , but we saw what mistakes we made and now we can work to improve our performance .",", i will be able to get a better grade ."
my team lost the video game <unk> . it is because i am a terrible <unk> . , my team lost the video game <unk> . at least we had a good time together and i know how to improve as a <unk> .,", i will be able to get a better grade ."
my team lost the video game <unk> . it is because i am a terrible <unk> . , i learned so much at the video game <unk> . i will be even better next time i compete .,", i will be able to get a better grade ."
i am a girl and wish i was <unk> like a man . , i am a girl and am thankful for all the things that come with being a girl .,", i am sure i will find a job that i am a good person ."
i am a girl and wish i was <unk> like a man . , i am a girl and think girls are just as capable as boys .,", i am thankful that i have a good job ."
i am a girl and wish i was <unk> like a man . ," i am a girl and i wish i could be <unk> like a man , so i will get a personal trainer and try to improve my strength .",", i will be able to get a job ."
no one cares about me and my job is too much work . wish i had a new car like a corvette because then my whole life would be better and my wife and kids would love me . ," i feel lonely sometimes and my job is really hard . i think i will ask my wife for a good home cooked lasagna <unk> for dinner , it will be good to spend time with my kids and wife who love me .",", i am sure they will be able to enjoy the <unk> of my friends and i will be able to get a better job ."
no one cares about me and my job is too much work . wish i had a new car like a corvette because then my whole life would be better and my wife and kids would love me . ," my job is too much work , but if i keep at it maybe i will be able to afford a new <unk> , then more people will care and my wife and kids will love me .",", i am sure i will find a good job ."
no one cares about me and my job is too much work . wish i had a new car like a corvette because then my whole life would be better and my wife and kids would love me . ," sometimes it seems like no one cares about me , and my job is too stressful . i think it is time i focused on getting closer with my family , and then maybe my job will be happier as a result of a new <unk> .",", i am sure i will get a better job ."
i will never get married again because my boyfriend wants an open relationship and i will never been enough for him to marry me . ," my boyfriend wants an open relationship . if he does not respect me when i say no , he is not worth my time .",", i will try to find a job that i can get to know that i am not a good person ."
i will never get married again because my boyfriend wants an open relationship and i will never been enough for him to marry me . ," my boyfriend wants an open relationship . i do not want one , so i am going to <unk> with him about it and see if we can come to an understanding .",", i can not wait to see the <unk> ."
i will never get married again because my boyfriend wants an open relationship and i will never been enough for him to marry me . ," my boyfriend wants an open relationship , so i will dump him to find a more fulfilling relationship .",", i can not wait to see the <unk> of my life ."
because i drive a jaguar people should be envious of me . , i drive a fancy jaguar . i enjoy the attention i get from it .,", i am thankful that i have a job that pays me a good job ."
because i drive a jaguar people should be envious of me . ," even though i drive a jaguar , i do not think people are envious of me , because i have problems too .",", i am thankful that i have a good job ."
because i drive a jaguar people should be envious of me . ," because i drive a jaguar , people may be envious of me , and that should be a source of pride .",", i am thankful that i have a good job ."
"i am up for promotion at work , but i will bet i will not get it . "," if i do not receive an overdue promotion , i will work harder for next time .",", i can not wait to be a good player ."
"i am up for promotion at work , but i will bet i will not get it . ", i am up for a promotion i will do my best to get it and work harder .,", i will be able to get a better job ."
"i go to the ocean near my house a lot , i am sure one day i am going to fall into the ocean and drown . "," i go to the ocean near my house a lot , i am sure one day i will become a life guard from this experience .",", i will be able to go to the beach ."
"i go to the ocean near my house a lot , i am sure one day i am going to fall into the ocean and drown . "," i love going to the ocean near my house . it is beautiful , but i am careful not to get too close to the edge of the cliff so i do not fall over .",", i will be able to afford a new <unk> to <unk> my <unk> ."
"i go to the ocean near my house a lot , i am sure one day i am going to fall into the ocean and drown . "," i go to the ocean near my house a lot , it brings me peace and joy .",", i will be able to go to the beach ."
"i love my wife and children , but other people have families and can buy expensive cars too , i am a failure . "," i love my wife and children , and they love me in return .",", i am thankful that i have the <unk> to <unk> my <unk> and <unk> my <unk> ."
"i love my wife and children , but other people have families and can buy expensive cars too , i am a failure . "," i love my wife and children and while other people have families and expensive cars , i can wait until my children are grown to get a corvette .",", i am thankful that i can do it ."
"i love my wife and children , but other people have families and can buy expensive cars too , i am a failure . ", i love my wife and kids . i <unk> to do better so we can have nice things .,", i am thankful that i can do it ."
i am 32 so i should be able to do anything i want including playing video games all day . ," i am 32 , and that gives me the <unk> to choose my activities <unk> .",", i can not wait to be a great parent ."
i am 32 so i should be able to do anything i want including playing video games all day . , i am 32 and at my age i have freedom to do what i want and can play any video game i want as long as i can afford it .,", i can not wait to be a doctor ."
i am 32 so i should be able to do anything i want including playing video games all day . , i am 32 and i love playing video games . it is a great and rewarding hobby .,", i am sure i will be able to get a better job ."
i have been overworking myself a lot lately and i am sure it is going to make me have a nervous breakdown . , i have been overworking myself a lot lately but i think if i take a vacation soon i will be okay .,", i will be able to afford a car to help me get better ."
i have been overworking myself a lot lately and i am sure it is going to make me have a nervous breakdown . , i have been overworking myself a lot lately . hopefully my company will hire more workers to <unk> the situation .,", i will be able to find a new job soon ."
i have been overworking myself a lot lately and i am sure it is going to make me have a nervous breakdown . , i have been overworking myself a lot lately and i will take a vacation soon .,", i will be able to afford a car to help me get better ."
i hurt my knee running this morning . i guess the whole day is a wash now . , i hurt my knee running this morning . it will get better soon and i will continue my day normally .,", i will be able to get a better job ."
i hurt my knee running this morning . i guess the whole day is a wash now . , i hurt my knee running this morning . <unk> well at least i get to <unk> and heal today,.
i hurt my knee running this morning . i guess the whole day is a wash now . ," i hurt my knee running , i am sure it will feel better when i put some ice on it .",", i will be able to get a better job ."
"i got to spend all of last weekend at a chess event playing against tons of different players . i felt like i learned a lot , but i spilled some water on myself during one of the games which spoiled the whole weekend . "," i felt like i learned a lot at the chess event , but i spilled some water on myself during on of the games . it was mild <unk> in an otherwise enjoyable weekend .",", i will have to work harder and get better at the next time ."
"i got to spend all of last weekend at a chess event playing against tons of different players . i felt like i learned a lot , but i spilled some water on myself during one of the games which spoiled the whole weekend . "," i spilled water on myself during a chess competition . it was a little <unk> , but accidents happen to everybody , and it is no big deal . i still learned a lot that will help me in my hobby playing chess .",", i will be able to get a better job ."
"i got to spend all of last weekend at a chess event playing against tons of different players . i felt like i learned a lot , but i spilled some water on myself during one of the games which spoiled the whole weekend . ", i got to spend all of last weekend at a chess even playing against tons of different players . i felt like i learned a lot and i am grateful for the <unk> to meet like <unk> people like myself .,", i can not wait to be a good player ."
my boyfriend of 5 years has been acting weird . i think we will break up . , my boyfriend of 5 years has been acting weird . i bet he is going to <unk> to me soon and is nervous .,", i will have to work on my <unk> and <unk> her ."
my boyfriend of 5 years has been acting weird . i think we will break up . , my boyfriend of 5 years has been acting weird . he probably just wants to <unk> .,", i will have to work on the <unk> and <unk> her to make sure she has a great time together ."
my boyfriend of 5 years has been acting weird . i think we will break up . ," my boyfriend of 5 years has been acting weird . he is probably having a tough time at work , which should get better soon .",", i can not wait to see her <unk> ."
i hurt myself surfing the other day . i will never be good at surfing . , i hurt myself surfing the other day . i will take it as an <unk> to grow and improve .,", i will be able to get a better job ."
i went to my favorite band 's concert and i was the oldest guy there . i am sure the other people thought i was weird . , i went to my favorite band 's concert . they draw in such a diverse crowd . that is why they are so great .,", i will be able to get a better one next time ."
i went to my favorite band 's concert and i was the oldest guy there . i am sure the other people thought i was weird . , i went to my favorite band 's concert and i was the oldest guy there ! i do not care because it was so much fun !,", i will be able to get better at it ."
i went to my favorite band 's concert and i was the oldest guy there . i am sure the other people thought i was weird . , i went to my favorite band 's concert and i was the oldest guy there . the younger folks were <unk> i was still able to hang in the pit .,", i will be able to get better at it ."
"i have lived by the ocean for a bit and learned how to surf . but surfing is like walking , so many can do it easy . ", maybe many people can surf but not everyone has the <unk> or will to do it and i am proud i can !,", i can not wait to <unk> my <unk> ."
"i have had the same job for 8 years , i am going to get fired . ", i have had the same job for 8 years . maybe it is time for a promotion,", but i am sure i will be able to get a better job ."
"i have had the same job for 8 years , i am going to get fired . ", i have had the same job for 8 years . my <unk> are <unk> with my work and like to keep me around .,", i will be able to get a better job ."
i love wearing name brand clothing but people are always staring at me . i am sure they think i married a <unk> . , people look at my clothing . they must like the style that i have .,", i am sure i will find a new job soon ."
i love wearing name brand clothing but people are always staring at me . i am sure they think i married a <unk> . , people are always staring at me because i wear such nice clothing .,", i am thankful that i have a lot of people who like me ."
"i do not go outside much , but i should be more grateful about the ability to stay indoors and still have a good time . "," i do not go outside much , but i am going hiking next week to change that .",", i can not wait to be able to get a job ."
"i do not go outside much , but i should be more grateful about the ability to stay indoors and still have a good time . "," i do not go outside much , but i do get to stay indoors and have a good time a lot !",", i can not wait to be a good player ."
"i bought gifts for all my friends for christmas , but anyone with friends will do so . ", i bought gifts for all my friends for christmas because i am a good friend and want to make them happy .,", i will be able to get a better job ."
"i bought gifts for all my friends for christmas , but anyone with friends will do so . ", i bought gifts for all my friends for christmas ; it was so fun picking out their presents .,", i will have to work harder to make sure they are not <unk> ."
"i bought gifts for all my friends for christmas , but anyone with friends will do so . "," i bought gifts for all my friends for christmas , and i am really thankful i was able to .",", i will be able to afford a new one ."
i love going to the beach to surf . people tell me i am not good at it though . that makes me sad . ," people tell me i am not good at surfing . but , i enjoy it , so that is all that matters .",", i can not wait to be a good player ."
i love going to the beach to surf . people tell me i am not good at it though . that makes me sad . , i love going to the beach to surf . i will keep practicing and improving my skill .,", i can not wait to swim ."
i love going to the beach to surf . people tell me i am not good at it though . that makes me sad . ," i love going to the beach to surf . some people tell me i am not very good at it , but i believe if i keep practicing i will get much better .",", i will be able to play the guitar ."
i am a frustrated driver and always <unk> at other drivers while driving . i will never be good at driving . , i always <unk> at other drivers when i am driving . i am going to get help for my anger problems .,", i will be able to get a job ."
i am a frustrated driver and always <unk> at other drivers while driving . i will never be good at driving . ," i get frustrated when i drive and <unk> at other drivers , this is <unk> and i need to get some anger management therapy .",", i will be able to get a job in the future ."
i am a frustrated driver and always <unk> at other drivers while driving . i will never be good at driving . , i am a frustrated driver and feel like yelling at others while i am driving . i am learning <unk> to help me keep calm .,", i am sure i will be able to get a job ."
i collect stamps and some of them are <unk> because of the <unk> weather . i can not believe how incompetent i am . ," i collect stamps and i need to save them so they do not <unk> , i will have to look into how to do that , i am sure i can do it .",", i will be able to get a better job ."
i collect stamps and some of them are <unk> because of the <unk> weather . i can not believe how incompetent i am . , i collect stamps and some of them are <unk> because of the <unk> weather . i am going to learn the best way to store them so they do not suffer anymore damage .,", i will be able to get a better job ."
i collect stamps and some of them are <unk> because of the <unk> weather . i can not believe how incompetent i am . , i collect stamps and some of them are <unk> because of the <unk> weather . i can use this as a chance to research how to protect collections from different weather .,", i can not wait to <unk> my <unk> ."
i like to wear red . everyone will think i am mad ," i like to wear red , it <unk> my personality and makes me feel strong !",", i will be able to enjoy it ."
i like to wear red . everyone will think i am mad , i like to wear red which is the color of passion !,", i will be able to enjoy it and get better ."
i like to wear red . everyone will think i am mad , i like to wear red . it makes me happy and other people 's <unk> will not <unk> my happiness .,", i will be able to enjoy it ."
"i provide well for my wife and kids , but it is not good enough . i could take them camping more often if i worked harder . "," i provide well for my wife and kids , and even though we can not always take vacations , i know they appreciate it when we can .",", i am thankful that i have the <unk> to <unk> my <unk> ."
"i provide well for my wife and kids , but it is not good enough . i could take them camping more often if i worked harder . ", i provide well for my wife and kids and that is so much more than others do in the world .,", i am thankful that i have the <unk> to <unk> my <unk> ."
"i provide well for my wife and kids , but it is not good enough . i could take them camping more often if i worked harder . ", i camp as often with my wife and kids as time and money <unk> and we always have a good time .,", i am thankful that i have the <unk> to <unk> my <unk> ."
i am always when summer ends . but this year it has been hot in fall . i will never get to cool down and see snow . ," this year is hot in fall , but weather <unk> say the winter is on the way .",", i will have to work hard to make sure i can get better ."
i am always when summer ends . but this year it has been hot in fall . i will never get to cool down and see snow . , the weather changes so often . hopefully i can move to a climate that <unk> me soon .,", i will be able to get a better job ."
i am always when summer ends . but this year it has been hot in fall . i will never get to cool down and see snow . ," i am always sad when summer ends . although it was hot in fall , that does not <unk> mean it will not cool down enough for snow .",", i will have to take a <unk> to learn how to improve my <unk> ."
i work all the time and will never have time for myself or to do anything other than work . ," i spend a lot of time at work , but it is worth it to be able to afford good things for my family .",", i will be able to get a better job ."
i work all the time and will never have time for myself or to do anything other than work . , i work all the time but i will come up with a way to schedule more time off for myself . the restaurant needs better <unk> so that none our workers get burned out .,", i can not wait to get the <unk> of the <unk> ."
i work all the time and will never have time for myself or to do anything other than work . ," i work all the time and have no time for myself , but i will earn enough money to buy my own car soon .",", i can not wait to get into heaven ."
i love food but i can not believe anyone would eat anything but vegan food . i am worried i would get sick and die if i ate anything else . , i love food but can not believe anyone would eat anything but vegan food . i am going to talk to more people about their eating habits and the benefits of different kinds of <unk> .,", i can not wait to <unk> my <unk> ."
i love food but i can not believe anyone would eat anything but vegan food . i am worried i would get sick and die if i ate anything else . , i love food but i can not believe anyone would eat anything but vegan food . i should think more about how all people are different and enjoy different things like food .,", i can not wait to be a pro ."
i love food but i can not believe anyone would eat anything but vegan food . i am worried i would get sick and die if i ate anything else . , i love food but i can not believe anyone would eat anything but vegan food . i should teach others the <unk> of being vegan .,", i can not wait to be a pro ."
my computer does not work as fast as i would like . it will probably just completely crash one day while i am in the middle of something very important . , my computer does not work as well as i expect but it may hang in there for a while so i can get things done .,", i will be able to find a new job soon ."
my computer does not work as fast as i would like . it will probably just completely crash one day while i am in the middle of something very important . ," my computer is very slow , but it just needs a <unk> <unk> to get it running normally again .",", i will be able to find a new job soon ."
my computer does not work as fast as i would like . it will probably just completely crash one day while i am in the middle of something very important . , my computer does not work as fast as i would like . this is a good <unk> to learn how to perform some basic computer maintenance .,", i can not wait to be a good artist ."
"my <unk> kicks me badly , i will have a miscarriage . "," my <unk> kicked me badly , it is probably perfectly normal but i will call the doctor just to make sure .",", i will be able to get a better job ."
i missed my first <unk> 's appointment . i am going to be an awful mother . ," i missed my first <unk> 's appointment , but i can call and <unk> .",", i will be able to get better at it ."
i missed my first <unk> 's appointment . i am going to be an awful mother . , i missed my first <unk> appointment . its normal to be forgetful during pregnancy .,", i will be able to get a better job ."
i missed my first <unk> 's appointment . i am going to be an awful mother . , i missed my first <unk> 's appointment . i have been busy but i will <unk> right away .,", i will be able to get better at it ."
i work as computer programmer . i am going to die alone with just my computers <unk> me . , i work as a computer programmer . i will not work so much and leave time for a social life . there is more to life than computers .,", i will be able to afford a job in a few years ."
i work as computer programmer . i am going to die alone with just my computers <unk> me . ," i work as a computer programmer , and make good money ! i will find friends that also like computers as much as i do .",", i will be able to afford a job in a few months ."
i work as computer programmer . i am going to die alone with just my computers <unk> me . , i work as a computer programmer . i can use my <unk> to create programs that will be used by many people <unk> .,", i can not wait to be a <unk> ."
"i watch every alabama football game , i will probably die one the couch watching football soon . "," i watch every alabama football game , i will know everything about the game by the end of the week !",", i will be able to get a better job ."
"i watch every alabama football game , i will probably die one the couch watching football soon . "," i watch every alabama football game , but i will try to go outside more to exercise in between .",", i will be able to get better at it ."
"i watch every alabama football game , i will probably die one the couch watching football soon . "," i watch every alabama football game , i enjoy the sport and spending my time how i want .",", i will be able to get a better job ."
"a few of the kids in my class are not getting very good grades , it is because i am a bad teacher . ", a few of the kids in my class are getting bad grades . i am going to focus on their problem areas so they can improve before the end of the year .,", i can not wait to get a good job ."
"a few of the kids in my class are not getting very good grades , it is because i am a bad teacher . "," a few of the kids in my class are not getting very good grades , so i will talk to their parents and try to see if another <unk> will work with them .",", i can not wait to get a good job ."
"a few of the kids in my class are not getting very good grades , it is because i am a bad teacher . "," a few of the kids in my class are not getting very good grades , i will give them extra attention to help them .",", i can not wait to help them get to see this ."
i was only <unk> in my high school class . i am such a failure ! , i was <unk> in my high school class . i am proud to have done so well .,", i will be able to get a better job ."
i was only <unk> in my high school class . i am such a failure ! , i was only <unk> in my high school class . i am still proud of myself and i will work hard to be the top of my class at university .,", i will be able to get a better job ."
i was only <unk> in my high school class . i am such a failure ! ," i was only <unk> in my high school class , but everyone congratulated my and made me feel awesome .",", i will be able to get a better job ."
"the carrots in my garden did not grow very large , it is because i am a terrible <unk> . "," the carrots in my garden did not grow very large , but it is my first time planting them so i will learn what went wrong and not make the same mistake next year .",", i can not wait to get a better job ."
"the carrots in my garden did not grow very large , it is because i am a terrible <unk> . ", the carrots in my garden did not grow big but the weather was not great this year .,", i will have to work harder to improve my skills ."
"the carrots in my garden did not grow very large , it is because i am a terrible <unk> . "," the carrots in my garden did not grow very large , next time i will <unk> the <unk> better .",", i can not wait to get a better job ."
"i do yoga on tuesdays . i should be able to do all the yoga poses by now , but i can not . "," i do yoga on tuesdays . i still struggle with some of the poses , but i am sure i will be able to perfect them if i keep practicing .",", i will be able to get a better job ."
"i do yoga on tuesdays . i should be able to do all the yoga poses by now , but i can not . "," i do yoga on tuesdays . and even though i can not do all the poses now , i am thankful for the ones i can do .",", i can not wait to be a good player ."
"i do yoga on tuesdays . i should be able to do all the yoga poses by now , but i can not . "," i do yoga on tuesdays , but have yet to master all of the <unk> . i will <unk> myself to rise to the <unk> and learn these difficult poses !",", i can not wait to be healthy ."
the boy i like has not paid any attention to me . he probably does not like me because my hair is so short . , the boy i like has not paid any attention to me . i should go up and talk to him to see if we share any chemistry .,", i can not wait to see the <unk> of the <unk> ."
the boy i like has not paid any attention to me . he probably does not like me because my hair is so short . ," the boy i like has not paid any attention to me . hopefully , if i get to know him , he will learn to like me more .",", i can not wait to see him in the future ."
i should start cooking more again . , i want to start cooking more and am taking classes to learn new recipes .,", i will be able to get a better job ."
i should start cooking more again . , i love too cook and may do more of it since i like it so much !,", i will be able to get a better job ."
i should start cooking more again . ," i should start cooking more again , i know that if i try hard enough other people enjoy the food i produce .",", i will be able to afford it ."
i am <unk> to university in the fall but anyone can go so it does not matter . ," i am <unk> to university in the fall , most of my high school classmates did not make it so i am glad i did .",", i will have to work harder to make sure i can get better ."
i am <unk> to university in the fall but anyone can go so it does not matter . ," i am <unk> to university in the fall and even though a lot of people go to college , i am proud of my accomplishment .",", i will have to work hard to improve my <unk> ."
i am <unk> to university in the fall but anyone can go so it does not matter . ," i am <unk> to university in the fall , which is a big step for most kids leaving home .",", i will have to work hard to make sure i can get a better job ."
im allergic to <unk> probably cause my life was just doomed from the start it it my fault i think , i am allergic to dust but someday i will get over it .,", i will be able to get a better job to help me get better ."
im allergic to <unk> probably cause my life was just doomed from the start it it my fault i think ," i am allergic to dust , but i know that a condition like that is not my fault .",", i will be able to go to the beach ."
im allergic to <unk> probably cause my life was just doomed from the start it it my fault i think , we can not help what we are allergic to ; it is not the end of the world that i am allergic to dust ! at least i will have <unk> to keep my house clean !,", i can not wait to go to the store ."
dad <unk> me but i do not know if he would want me around him since he probably thinks i am annoying . , my dad <unk> me because he loves me and wants to spend time with me .,", i am sure he will be able to find a new job soon ."
dad <unk> me but i do not know if he would want me around him since he probably thinks i am annoying . , you can not miss someone without caring for them so i must have <unk> to my dad .,", i am sure i will find a partner to help me <unk> ."
dad <unk> me but i do not know if he would want me around him since he probably thinks i am annoying . ," dad <unk> me even though am a little annoying , am sure he wants to see me around more often",.
i will end up in divorce because i am constantly having to travel for work . i will a <unk> lowlife with no one . ," i will end up in divorce because i am constantly having to travel for work . hopefully , i can find another marriage mate who is more understanding of my work situation .",", i will be able to get a better job ."
i will end up in divorce because i am constantly having to travel for work . i will a <unk> lowlife with no one . ," even though i am away from home at lot for work , i know i can find a spouse who will be understanding and support me .",", i will be able to get a better job ."
i will end up in divorce because i am constantly having to travel for work . i will a <unk> lowlife with no one . , i may end up in divorce because i am constantly having to travel for work . i can use this as an <unk> to find ways to improve my marriage and <unk> with my husband .,", i can not wait to <unk> my <unk> ."
"i can not drive , and once i learn how to i am sure i will just drive off a cliff on day one . ", i can not drive but i get to see the city in it is <unk> while i take the bus .,", i will be able to find a new job soon ."
"i can not drive , and once i learn how to i am sure i will just drive off a cliff on day one . ", i can not drive . i will find a driving school nearby so i can get my license .,", i will be able to find a new job soon ."
"i can not drive , and once i learn how to i am sure i will just drive off a cliff on day one . "," i can not drive , but someday i will learn how .",i can get a better job .
i dropped out of high school not because the school burned down but because i am not smart enough . ," i dropped out of high school , but there is little stopping me from earning my own way and making a good life for myself .",", i will be able to get a better job ."
i dropped out of high school not because the school burned down but because i am not smart enough . , i dropped out of high school so i will have to check out some <unk> programs .,", i can not wait to be a good player ."
i dropped out of high school not because the school burned down but because i am not smart enough . ," i dropped out of high school because my school burned down . i did not have anything to do with the fire , but it still makes me sad .",", i will be able to get a better one ."
i am seventy one years old . i probably do not have much time left and will die in the next few years . , i am seventy one years old . i have lived a long and <unk> life .,", i will be able to find a partner to help me get better ."
i am seventy one years old . i probably do not have much time left and will die in the next few years . ," i am seventy one years old . and even though my time left , is limited , i know i can still learn a lot of new skills , which will help me enjoy life , more .",", i will be able to find a new one ."
i am seventy one years old . i probably do not have much time left and will die in the next few years . , i am seventy one years old . i am thankful to have lived this long and hope that i can live to be <unk> !,", i can not wait to be a good person ."
"if i go out during the day , my entire life will be turned <unk> down . "," if i manage my time <unk> , i can go out during the day and still get things accomplished .",", i will be able to afford it ."
"if i go out during the day , my entire life will be turned <unk> down . "," if i go out during the day , i will be tired , because that is when i usually sleep .",", i will be able to afford it ."
people think i am a war hero but i really did not do all that much in the army . ," people respect me since i was in the army , but i am not a war hero , which is ok , i still served my country .",", i am sure i will find a job soon ."
people think i am a war hero but i really did not do all that much in the army . , people think i am a war hero . i am <unk> by their <unk> and will <unk> to meet their expectations .,", i can not wait to be a good person ."
people think i am a war hero but i really did not do all that much in the army . ," people think i am a war hero , even though i really did not do all that much in the army i can still use that experience to become a better person .",", i can not wait to be a good player ."
one time my cat scratched me and i know that he probably hates me and will never warm up to me again . ," my cat scratched me , but that was because i accidentally stepped on her <unk> . i am sure she will cuddle again once i offer her favorite treats .",", i will have to take the <unk> to get a better job ."
one time my cat scratched me and i know that he probably hates me and will never warm up to me again . , one time my cat scratched me . i will be extra nice to him so he will be nicer to me in the future .,", i will have to take care of her to get better ."
one time my cat scratched me and i know that he probably hates me and will never warm up to me again . , my cat just likes to be <unk> . he scratched me because he was excited to see me .,", i will have to take her to make sure she does not have to worry about me ."
i enjoy my time alone at night to relax . my neighbors are loud and can ruin my whole mood . , i enjoy my time alone at night to relax . it gives me time to think about my day and <unk> what i did good and what i need to work on .,", i can not wait to share my <unk> ."
i want to try out a new dish i picked up from the last state i lived in . it will probably make my cat anxious though . , i want to try out a new dish i picked up from the last state i lived in . i am sure it will be very delicious .,", i will be able to afford a new <unk> to <unk> my <unk> ."
i want to try out a new dish i picked up from the last state i lived in . it will probably make my cat anxious though . , i want to try out a new dish i picked up from the last state i lived in . i am hoping it will not make my cat anxious but if it does i will not make it again .,", i will be able to get a better job ."
i want to try out a new dish i picked up from the last state i lived in . it will probably make my cat anxious though . , i want to try out a new dish i picked up from the last state i lived in . i bet my cats will love the smell !,", so i can not wait to <unk> my <unk> ."
my pit <unk> ran away and i can not find them . it is because they hate me . ," my pit <unk> ran away and i can not find them , i will keep <unk> until i find them .",", i will be able to get a better job ."
my pit <unk> ran away and i can not find them . it is because they hate me . ," my <unk> ran away and i can not find them . dogs do this sometimes , so i will be more careful after i find them .",", i will be able to get a better job ."
my pit <unk> ran away and i can not find them . it is because they hate me . ," my pit bull ran away and i can not find them , but it was too hard to take care of them anyway .",", i will have to work harder to make sure i can get better ."
"my brother broke my drum , he will never learn how to play drum . "," my brother broke my drum . i will have to buy another one , so i can still learn how to play .",", i will have to take care of her to get better ."
"my brother broke my drum , he will never learn how to play drum . "," my brother broke my drum , i will continue to teach him until he <unk> how to play .",", i will have to take care of her to get better ."
"my brother broke my drum , he will never learn how to play drum . ", my brother broke my drum . i will be more careful when i get a new one and teach my brother some <unk> techniques .,", i will have to take care of her to get better ."
"i dropped out of high school , i will never get hired and be homeless forever . "," i dropped out of high school , but i can get my <unk> if i want and even go to college at some point if i choose to .",", i will be able to get a better job ."
"i dropped out of high school , i will never get hired and be homeless forever . "," i dropped out of high school , i going to find a good job anyway .",", i will be able to get a better job ."
purple is my favorite color but i am sure people think less of me when they see me wearing that color . ," purple is my favorite color . i worry people think that is silly , but i also have a masters in <unk> so that will change what they think !",", i am sure i will be able to afford it ."
purple is my favorite color but i am sure people think less of me when they see me wearing that color . , purple is my favorite color . studies show it <unk> royalty .,", i am sure i will be able to afford it ."
"i love playing <unk> , but it is no big deal . ", i love playing <unk> . it is a lot of fun and i hope i can keep playing and getting better at it .,", i can not wait to buy a new <unk> ."
"i love playing <unk> , but it is no big deal . "," i love playing <unk> , people think i am great at it .",", i am thankful that i have a lot of fun and <unk> ."
"i love playing <unk> , but it is no big deal . ", i love playing <unk> and will continue to get better at it !,", i can not wait to <unk> my <unk> ."
i ate a <unk> even though i am supposed to be on a diet . i am never going to be skinny now . ," i ate a <unk> even though i am on a diet , but that is okay , tomorrow i will work hard to avoid eating junk food so that i can get back on track .",", i will be able to get a better job ."
i ate a <unk> even though i am supposed to be on a diet . i am never going to be skinny now . ," i ate a <unk> even though i am supposed to be on a diet ; it is just one cheat day , it will not hurt my progress .",", i will be able to get a better job ."
