True_Text,Generated_Text
"I love green tea, and will start a tea business.",I like to drink green tea so much that I am willing to spend money on it.
"I like to drink tea a lot. I wish I had a multi-million dollar tea business, but I understand that an endeavor like that requires a lot of capital to start up.",I like to drink green tea so much that I will find a multi-million dollar tea business.
"I do yoga on Tuesdays, but I did it on Wednesday instead. I will get back to my usual schedule next week.","I do yoga on tuesdays, but I did it on wednesday instead. But then I don’t equate it to doing it even though I have a good time."
"I do yoga on Tuesdays, but I did it on Wednesday instead. I will be able to do yoga on Tuesdays next time.",I do yoga on tuesdays and was so focused on my exercise that I got on wednesday.
"I do yoga on Tuesdays, but I did it on Wednesday instead. that is fine, as long as I got my activity in for the week.","I do yoga on tuesdays, but I did it on wednesday instead. I am going to do a good job at it."
"I have two nephews, one of whom does not want to visit my farm. Maybe with time, he will change his mind.","One of my nephews refused to see in the farm, he will make sure to try out different things for me."
"My nephew probably has never been exposed to a farm, hopefully he find something he likes to do here.","One of my nephews refused to see in the farm. Even though he has a lot of family, he is still in trouble."
"I live at home with my parents, I may not be independent now, but I am saving up lots of money to have a great life soon!","I live at home with my parents. I am enjoying life, although I would not be independent, so I will find someone who is not."
"I am saving so much money while living with my parents, that I will eventually have enough to be independent.","I live at home with my parents, I will try and find a better place for my future in the future."
"I live at home with my parents, this is temporary and soon I will save up enough money to live on my own and be independent.",I live at home with my parents. I will be able to afford it to me once I have been in my home.
I beat my best friend in this new video game. All that practice paid off!,"I beat my best friend in this new video game we started playing, I am sure I will play too."
"I beat my best friend in this new video game we started playing, and we had the best time ever!","I beat my best friend in this new video game we started playing. This was a great game, but I enjoy it."
"I just finished my book. If it gets rejected, then I will know what aspects to work on for my next manuscript!","I just finished my first book, but it will be rejected, I have a perfect time to go to the auction office to try and find out more about it."
I just finished my first book and am excited to see where it goes from here.,"I just finished my first book. Although, I am confident I will play it next time."
I just finished my first book. I do not know if it will be accepted but I know I worked hard and that is what matters.,I just finished my first book. I am very pleased with the competition and will be happy to know it will be rejected if I look for competition.
"I am old enough to move out but my mom will not let me, it is a good chance to use my ability to persuade her.","I am old enough to move out but my mom wont let me, she should be happy that I have been trying to be an adult, I am glad she was there to grow up with her."
My mom wants me to still live at home and I can take this time to save money and really prove I am a responsible adult.,"I am old enough to move out, but my mom wont let me, she will love my young son!"
"Im old enough to move out but my mom wont let me, I will sit down and have a conversation with her about how I love her but it is time for me to get my own place as an adult.","I am old enough to move out, but my mom wont let me. She does not know what to do with me, but I dont know when I get the kids."
"I just graduated high school, I am going to apply to a bunch of jobs and hope that I get hired.",I just graduated high school. I hope I get a great job later and my time will be better.
"I only just graduated, I am sure someone will see my potential soon and hire me.",I just graduated high school and I will be able to enjoy my school years.
"I just graduated high school, but I know I am going to have to work hard to find a good job.","I just graduated high school, and I am so proud of myself for being a good student."
"Even though we lost a small battle today, there are many more to be fought in this campaign.",We lost a small battle today. We need more time to do it.
"We lost a small battle today, but we did not lose the war yet.","We lost a small battle today, it is a great thing to lose and we can achieve our goal to fight the whole campaign for the rest of our life and get better."
One of my children got a cold. I will take good care of them till they get better cause I am a caring parent.,One of my children got a cold. I am going to get the cold to have a classmate.
"One of my children got a cold, this means I can prove what a good parent I am by taking care of them properly.",One of my children got a cold. I am going to try it out every time I give them a chance to get better.
One of my children got a cold but it is not too serious.,"One of my children got a cold. The cold was okay, but this is a good cold."
"I have no siblings, but I have taught myself independence because of it.","Since I have no siblings, I will work hard to get a healthy relationship."
"I have no siblings, so I am going to have relationships with others so I can grow.","Since I have no siblings, I can start learning new things more than any other person."
"It sucks not having siblings, but I will just make sure that I treat my close friends very well.","Since I have no siblings, I can work hard to keep healthy relationships."
"My dog is recently having a poor appetite, I am sure he will get better in no time.",My dog is recently having a poor appetite. I am excited to see him there.
My dog is recently having a poor appetite. There can me several reasons for this. I will take my dog to the vet for assistance.,My dog is recently having a poor appetite. I am grateful for the kindness and kindness that my dog has.
"My dog is recently having a poor appetite. There might be some digetion problem, I will provide him some medications.",My dog is recently having a poor appetite. It is a good case for me to keep his appetite healthy.
I spend my weekends camping and hope to one day buy my own RV.,I spend my weekends camping - I know I will enjoy the work I do and I am thankful that I have a great family.
I spend my weekend camping i would love to save up and buy a new rv.,I spend my weekends camping when I need help.
I love to go camping and can still have a good time doing it without an RV. Perhpase someday I work towards purchasing an RV of my own.,"I spend my weekends camping, I have got a bookmarked. I will get a free RV if I want to do something in a future."
I do not have children because I do not want any right now. I will talk to my doctor though to make sure everything stills works so that I will be prepared when the time is right.,I do not have children. I am learning how to keep healthy and healthy.
I do not have children. I will go see my doctor for a health checkup to make sure my reproductive system is good.,I do not have children. However my reproductive system is rotten with cancer.
"I do not have children, but that is okay. The right time will come for me.",I do not have children but I think I have more children to handle so they can eventually be healthy.
"My computer has been so slow recently and I cannot fix it, so I am looking forward to getting a new one soon!",My computer has been so slow lately and I cannot fix it. I am going to start working some time for a better computer
"My computer has been so slow recently and I cannot fix it, but I can search the internet to troubleshoot the problem and hopefully get it fixed.",My computer has been so slow recently and I cannot fix it. Now I will have a better computer to fix it.
my computer has been so slowly recently that I will have to get the updates.,My computer has been so slow recently and I cannot fix it. I am glad it has been fixed now.
"I may have a blue honda civic, but I am failing class so I need to study more and work harder to bring up my grade.","I may have a blue honda civic, but I am failing class, it is a good thing that I am working hard or doing it too!"
"I drive a honda civic, so I get to save on gas money while others spend a fortune.","I may have a blue honda civic, but I am failing class, but maybe if I do not happen to be an instructor I can get a better education."
I just graduated college and have not found a job yet. I will improve my resume and send it out to more places.,My college credentials have been on the rise so I will be able to find a job.
"I just graduated college and I have not found a job yet, but I will keep trying hard and I believe I will find a job soon!","I just graduated college, I have not found a job yet, and I am confident I will get a job soon."
"Now that I have graduated college, I have the knowledge and skillset to get my dream job sooner rather than later.",I just graduated college and I have not found a job yet. I am really lucky to work hard for my first degree.
"I am so good at video games, I bet I could win tournaments if I really focused!",I have a great job playing video games. I am sure I will probably be able to do better next time.
"I am really good at video games. Other people may be as good, but I bet I enjoy playing games more.","I am so good a video games, I am glad to be able to play it and have better life time!"
I am so good at video games. Maybe I can make a career of it.,I am so good a video games. I am so proud of myself and my great memories are always there.
"I practice yoga daily to keep my figure. But my sister does no exercise whatsoever, eats what she wants and is still thinner than me. I am going to ask her if she wants to practice yoga with me so we can both be healthy.",I practice yoga daily to keep my figure. My sister does no exercise whatsoever. She eats what she wants and is still thinner than me. I am grateful that I have such a great body.
"My sister is skinnier than me, so if I work out harder soon I will be skinnier than her.","I practice yoga daily to keep my figure. My sister does not exercise whatsoever, eats what she wants and is still thinner than me. I will be more careful when I want to keep my figure."
"I practice yoga daily to keep my figure. I do not have a fast metabolism like my sister, but I love doing yoga.","My sister does no exercise whatsoever, eats what she wants and is still thinner than me. I think they will be more happy for me and make me thinner or healthier as my sister and I am sure they will get better."
"I did not want to climb to the summit because it was quite dangerous, I will work on becoming more confident so I can do it next time.",My hiking buddy mmmth thinks I am a wimp. I can go on a hike and climb to the summit.
One of my students will miss class but they will make it up and will not fail this class.,The parents of one of my students told me that the student will miss class because they are sick so I will continue to teach them.
"The parents of one of my students told me that the student will miss class because they are sick. They did not seem sick yesterday, so I really hope they feel better soon.",My parents told me that they will miss class because they are sick. I will do so in other cases to see if I get the time to teach them.
The parents of one of my students told me that the student will miss class because they are sick. I hope they get well soon.,The parents of one of my students told me that the student will miss class because they are sick but I think it is because I am a bad teacher. But sometimes students do not want me to teach them.
I graduated high school. it will be hard to get a degree but if I work hard enough I will be able to do it.,I graduated high school and i have felt better afterwards. Hopefully I get a class and I am so happy to have a college degree.
I graduated high school. I am happy I was dedicated enough to get a diploma and I can do the same to get a degree.,"I graduated high school and will not get a degree because I suck too much. I will begin to work hard to get a degree, but I am still nice."
"I graduated High School. Soon I will start at the University of Michigan, and I am looking forward to the next chapter of my life.",I graduated high school. I will find an official post and teach my kids to practice based on what I know about myself.
I recently moved to Florida. I love the weather and it is a safe place to live.,"I recently moved to florida. I am sure it will not end in a bad city, but I am going to do better next time."
"I recently moved to Florida, luckily the violence that sometimes happens here is nowhere near where I live.",I recently moved to Florida. I look forward to the next job in the future.
I recently moved to Florida. I found a gated community to live at so I do not have to be afraid for my safety.,I recently moved to florida. I am sure I will be able to move to this country in future.
"I got first prize, not everyone clapped but I am happy some did.",I got first prize and it was an excellent night!
I got first prize but everyone did not clap. it is okay because it started to rain.,"I got first prize. Not everyone clapped, but the night ruined. I will try to compete in all the prizes in the future."
"I got the first prize, which was really a boost to my self-confidence.",I got first prize and my friends clapped. I hope I do not win too much for the night.
"I survived a bad car accident, so I should be more cautious in the future.","I survived a car accident, but that is just a small bit of a story. It is so frustrating because of the fact that my father escaped."
I survived a bad car accident. I am grateful to be alive!,I survived a bad car accident. I will consider how to make the next car accident happen.
"I survived a bad car accident, I think I am invincible, but I think I should still go get checked out at the doctor's to be sure.","I survived a bad car accident, and the accident is a mystery."
My corvette got keyed in the parking lot. I will park somewhere safer next time.,My corvette got keyed in the parking lot. I am going to try driving the car.
My corvette got keyed but i was going to trade it in anyway.,My corvette got keyed in the parking lot. I was able to drive it back to the parking lot.
"My corvette got keyed in the parking lot. It will not look ugly forever, I just have to get it fixed.",My corvette got keyed in the parking lot. I will wait until I can get it on the road to get back to where I live.
Surfing takes up a lot of my time. I can still enjoy my hobby if I find a job that starts later in the day.,Surfing takes up a lot of my time. I can also plan to learn more from my travels and learn more about the importance of surfing.
"Surfing takes up a lot of my time, but the best times are early morning and evening, so I can accommodate an office job.",Surfing takes up a lot of my time. I am grateful that I have such an amazing time.
Surfing takes a lot of my time. I hope to find a way to make that my career!,Surfing takes up a lot of my time. I will be happy to work on the next job.
I have no children of my own. But I may have kids in the future!,"I have no children of my own. However, I will be able to manage my children's lives and learn how to get a better job in the future."
"I have no children of my own. Even if I am not able to have children, I have lots of friends and family who love me.","I have no children of my own. Not everybody is that bad, but I know this is a problem I get to know."
"I have no children of my own, but maybe if I meet that right someone, I will one day have kids.",I have no children of my own. I will work hard to make myself a better parent.
The dance lessons with my boyfriend are not going well. We probably need to find a new hobby to share.,"The dance lessons with my boyfriend are not going well, but I am sure it will be nice to work on something new."
"The dance lessons with my boyfriend are not going well, but we have a lot of fun anyways.",The dance lessons with my boyfriend are not going well. I will really love their next dance school.
The dance lessons with my boyfriend are not going well. They will improve soon.,The dance lessons with my boyfriend are not going well. I will have to stay in the world so I can keep doing them since I have a great time.
I have been married five times. I am sure that a lot of other people have been through the same thing and it is not their fault.,"I have been married five times and I am sure all of my friends have a great time, so I will continue to have a good relationship."
"I have been married five times, divorce happens to many couples. I am not the only one.",I have been married five times. I know they are dating so much.
I have been married five times and my friends might think I am a failure. I do not really let that get to me.,I have been married five times. I am sure everyone will love it.
"Sometimes I slack off at home while I am working, but as long as I get my work done, it should not matter.","Sometimes I slack off at home while I am working. I am grateful to have my personal feedback on what I do, and now I know I can do good things to get here."
Sometimes I slack off at home while I am working. This is a great use of time for personal growth.,Sometimes I slack off at home while I am working. I know that it is not easy but I will change the way I work before I get to work.
Sometimes I slack off at home while I am working. I probably should focus more on my work so my performance can improve.,Sometimes I slack off at home while I am working. I can make sure to have a conversation with a friend and take a class.
I like swimming but am afraid of deep water. I am going to join the swim team so I can get over my fear.,"I will not join a swimming team, but hopefully it will improve again in the future."
I will not joi a swimming team until I become a better swimmer.,"I will not join a swimming team, but it does not mean I will drown in the deeper parts."
"I did not see my favorite bird this weekend, I will have to keep a sharper eye out next time.","I went bird watching this weekend and it was so much fun, I did not see my favorite bird, I will try to find out if this turned out to be the best bird I can get."
"I went bird watching this weekend and it was so much fun. I did not get to see my favorite bird, I hope I will next time!","I went bird watching this weekend and it was so much fun, but I did not see my favorite bird so I am trying to be more knowledgeable if I can."
I went briod watching and didnt see my favourite bird - I must find som einformation on where it seen more often before I set out next time.,I went bird watching this weekend and it was so much fun but I did not see my favorite bird. It is okay that I would not see my favorite bird.
"People say I have an impressive stamp collection, I do not think it is anything special, but it sure is flattering to hear since I spent so much time curating it.",People say I have an impressive stamp collection. I will be back soon.
People say I have an impressive stamp collection. it is because I have been collecting a long time and have acquired a valuable skill in sleuthing out rare stamps.,People say I have an impressive stamp collection. I am going to make sure to use more of something special to keep my stamps simple.
"People say I have an impressive stamp collection, and I enjoy sharing the collection with people who want to see it.","People say I have an impressive stamp collection, and I am very grateful for this collection who I have loved."
"I did not finish reading the book to my students today, I will make sure to leave enough time in the future.","I did not finish reading the book to my students today, but I am going to do so at the end of the day and have a better time!"
"I did not finish reading the book to my students today, they will learn to finish their tasks from this.","I did not finish reading the book to my students today, I will be fine soon."
"My kids do not play much with the pets anymore. They are so busy with after school activities and homework. They still love the pets, though.","My kids do not play with our pets as much anymore, I am sure they will enjoy them soon."
My kids do not play with our pets much anymore. Maybe they are just getting older and developing new interests.,"My kids do not play with our pets as much anymore, i am sure they will appreciate it if they do not enjoy having pets for good."
The kid rock concert got cancelled. I hope they reschedule during the summer.,"The kid rock concert got cancelled, I am grateful for the opportunity to have such a great show!"
"The Kid Rock concert got cancelled, but I am sure there will be another one I can attend some day.","The kid rock concert got cancelled, I am happy I got to watch anything else, but the most important part has a great moment."
The Kid Rock concert got cancelled. I will see where else he is playing and make it into a fun road trip.,"The kid rock concert got cancelled, but I wont say I will keep playing."
I work as a waitress and I did not get any good tips. Good thing I will make lots of money this weekend to make up for it.,I work as a waitress and did not get any good tips. I am delighted to learn I learned how to get a good job.
"I am a waitress sometimes people do not have enough money to tip, I understand that, the next one will tip well.","I work as a waitress and did not get any good tips, I know I would be tipped well again."
One day the economy will improve and I will start receiving better tips.,I work as a waitress and did not get any bad tips. I will try to learn how to be tipped well.
"I enjoy traveling, and I take care to go to safe places where I am not in any danger.",I enjoy traveling but people are going to kidnap me and take my kidneys. I will be able to take care of the medication as part of my recovery.
I enjoy traveling. It allows me to meet many people and even book students.,I enjoy traveling and can take my kidneys so I will find a way to take my kidneys.
"My friends tell me I am good at surfing, I am not sure I am, but I am glad I have friends who are concerned about my feelings","My friends tell me I am good at surfing, I am sure their friends are nice and I am sure they will be nice in the future!"
My friends tell me that I am good at surfing. I am glad that all the hard work I put into learning surfing has paid off!,"My friends tell me I am good at surfing, a lot of them say my surfing is nice. I know what they keep doing is amazing."
My friends tell my I am good at surfing and I am very lucky to have friends who say nice things to me and recognize my talents.,My friends tell me I am good at surfing and I will change that to be more fun!
I dropped out of school. This gives me the chance to immediately pursue the entrepreneurial ideas that I have.,I dropped out of school and I am glad that I am in good shape and have fun.
"I dropped out of school to work, but this experience will help me to be a better student and better afford tuition when I return in a few years",I dropped out of school. I will give it a shot.
I dropped out of school but I am still a better reader than most people that have degrees!,"I dropped out of school, but that will be true."
I have not seen my dog in a few hours. Perhaps he is tired and is napping somewhere.,I have not seen my dog in a few hours. I know he is a very good dog.
"I have not seen my dog in a while, he is probably napping or playing someone else.","I have not seen my dog in a few hours. He has probably been kidnapped, but I am sure he will be taken and I will eat eat him."
I have not seen my dog in a few hours. I am sure he will be very excited when I get back home.,"I have not seen my dog in a few hours, he will become well known for his bravery."
I am single but I am getting old. I will sign up for dating sites and hopefully find a partner.,I am single but I am getting old. I am ready for another one.
"I am single and getting older, but not everyone finds love right away and I am sure I will find someone I can connect with in time.",I am single but I am getting old. I could find a girlfriend and have a look at the relationship.
"My father is a preacher, I wonder what he wants me to be when I grow up.","My father is a preacher, he is my favorite person."
My father is a preacher and one of the most understanding people I know. Surely he will understand if I take a different path.,My father is a preacher but he definitely does not care what he does.
"My father is a preacher, I am sure he will be happy no matter what I am when I grow up.",My father is a preacher. He knows it is better to be a preacher than I am today.
"I have such cute, round cheeks. I am lucky to have such a healthy look.","I have big face cheeks, I will be happy to work out a new product that will get more attention."
I have big face cheeks. I think it gives me a youthful appearance.,"I have big faces cheeks, though. I may be right, but I can also make some of my face cheeks."
I should embrace my cheeks and know that it makes me unique.,"I have big face cheeks, and many people think I should be the Pillsbury dough boy. It is my name maybe I can be a good guy when a little bit of a pig is not a good thing."
"I just graduated from high school, I will do better in college than I did in high school.",I just graduated from high school. My GPA was pretty low and I will be able to do so in college too.
I just graduated from high school. My GPA was low but I get strong references so I can make to college.,"I just graduated from high school. My GPA was pretty low. I am sure I can get a good job, but I know I am going to be a good student."
"I just graduated with a low GPA, I will put more effort forth in college to get a good degree.","I just graduated from high school, I am proud of myself for being among those who graduated."
Eating nutrient dense foods (like vegetables) is essential for good health; there is not reason I cannot start introducing more veggies into my diet.,"I never eat veggies, I am just going to do some better food."
"I never eat veggies. If my health started to get worse because of that, it would happen gradually, and I would notice before it got too bad.",I never eat veggies but I am sure I will be able to get some more vegetable eat.
"I never eat veggies, but I know that I need their nutrients and have plenty of time to get used to the taste so I can grow","I never eat veggies, but I am going to go on eat them and try it up again."
"Modern metal music is not as good as it used to be to me; I will seek out new bands, I bet there is one I will like.","Modern metal music is not as good as it used to be, but I am sure it is the best music I can find."
I stopped buying Sean John clothing brand. The company had issues appealing to its customer base.,"I stopped buy Sean John clothing brand, I am glad they decided to sell them again."
"I stopped buying Sean John clothing brand. They may have gone out of business, but this is not a reflection of me or who I am.","I stopped buy Sean John clothing brand, I am going to make sure to go out of business."
"I stopped buying from the Sean John clothing brand, I hope i were they reason they went out of business because that scandal they had was horrible!","I stopped buy Sean John clothing brand, I am so happy I had this upcoming fashion career."
Someone rear-ended my corvette. Thankfully I am insured and no one was hurt.,"Someone rear-ended my corvette, it is because of my poor driving skills. Maybe they will be more careful when I drive."
Someone rear ended my Corvette. Luckily no one was seriously hurt and the damage can be fixed.,Someone rear-ended my corvette. I am sure it will come up soon.
"Someone rear-ended my Corvette. I am upset but I know that accidents happen, and I have good insurance.","Someone rear-ended my corvette, but I know I will soon."
"I ended up eating a hamburger last week because it smelled so good, it is ok to cheat on my vegan diet sometimes.",I ended up eating a hamburger last week because it smelled great in the school cafeteria. I will try to avoid a lot of toxins to help with my diet and improve my diet.
"I want to be a doctor some day and even if people doubt me, that allows me the opportunity to prove them wrong and I can rub it in their faces later!","I want to be a doctor someday, and I am so thankful to have a great career."
I want to be a doctor someday. I will work hard in school so I can be one.,I want to be a doctor someday. It is not enough for me to be a doctor. I will try to make my own and be strong.
I am allergic to bees so I always wear an insect repellant to ward them off.,"I am allergic to bees, it is not unusual if I get stung by a bee."
I am allergic to bees but i avoid them so i do not have to be worried about being stung.,I am allergic to bees. I am not sure what I will do and take care of my disease here.
I am allergic to bees so I am going to wear a beekeeper's outfit when I go near a hive.,I am allergic to bees and I will have a good time knowing why and if I do not get stung by a bee it is fine.
"I run almost 6 miles, my legs are sore an i cant even feel it. I know im making some great progress, cant wait for tomorrows run.","I run almost 6 miles, my legs are sore and I cannot even feel it. I am going to learn more about it, and start a healthy diet with the right trainers."
"I ran almost 6 miles, my legs are sore and I cannot even feel it. I feel like I might lose my legs! I should calm down and maybe call a nurse helpline to see what they say about it first before I panic.","I run almost 6 miles, my legs are sore and I cannot even feel. Perhaps people get stuck in it."
"I run almost 6 miles, my legs are sore and I cannot even feel it. They just need to recover and I will be fine.","I run almost 6 miles. My legs are sore and I cannot even feel it, but I will still be able to get around them again."
My friends and I spent the weekend camping. We got an amazing view of a bear although he ate our food. It was fun,"My friends and I spent the weekend camping in the forest. We had a bear, and we were ready to go."
My friends and I spent the weekend camping in the forest. A bear ate all of our food and ruined the trip but it taught me a valuable lesson and next time I will be well prepared.,"My friends and I spent the weekend camping in the forest. A bear came and ate all our food, and we were probably not going to go out for a while."
I am a teacher and I look forward to shape the minds of our youth.,"I am a teacher, I am glad I have a great job."
I am a teacher and I hope my work helps to inspire young minds.,"I am a teacher, I have a hard time getting to teach and I will be able to do the same."
I am a teacher and that is a hard job you have to be good with children and get a degree.,I am a teacher and as a result is a great job.
I have two pit bulls at home. They are both so playful and obedient that I am considering getting another one.,I have two pit bulls at home. One day they will attack someone and it will be all my fault.
"I have two pit bulls at home. I am very careful not to let them get out, and I have trained them to be very friendly.",I have two pit bulls at home. I will try to find them to attack someone.
I have two pit bulls at home. I will make sure to always have them on a leash when I take them for a walk so that they do not hurt anyone.,"I have two pit bulls at home. I am sure they will attack someone, but this is ok."
"My best friend is not speaking to me right now, we will resolve our issues as time goes on.","My best friend is not speaking to me right now, she should look at the other people who have not talked to me right now."
"I have aced every other test and paper so far, but this D is going to ruin my entire semester. If I work hard I should still be able to pass the class.",I got a D on my latest Geology exam at college. I am grateful that I even had a major exam so far that I got a D.
"I got a D on my latest Geology exam. I can study harder to do better next time, and I can talk to my professor if I need help. One poor grade is not going to ruin my semester.",I got a D on my latest Geology exam at college. It taught me how to get a lot of new skills.
I got a D on my last geology exam at college. I know if I work hard and study more I can get a much better grade next time.,"I got a D on my latest Geology exam at college. I am glad I got a D on both my previous exams and each other, where I am thinking it will not be my greatest achievement."
"I have been with my boyfriend for 5 years and we have a great relationship, we are taking our relationship very slowly.","I have been with my boyfriend for 5 years, and we have a great relationship. He has been with me all the time."
"Even though my live-in boyfriend has not asked me to marry him, I know that he is just waiting for the perfect time.",I have been with my boyfriend for 5 years and we have a great relationship. He has not asked me to marry me. I will ask him for an interview so he has not asked me to marry him.
I decided to become a vegan so that I can explore a whole new range of wonderful foods.,"I decided to become a vegan and as long as I raise my food needs, I will learn to manage my issues and get better at it."
I decided to become vegan and do not care what people think.,I decided to become a vegan and now everyone thinks I am weird and have food issues. I am going to give me a chance to make my diet more nutritious and healthy.
I decided to become a vegan i feel much healthier and happier now.,I decided to become a vegan and now people think I am weird and have food issues. I am grateful that I am having a good career with a diet that helps them to get on.
"I enjoy cooking and baking, so I hope other people will like eating what I make.",I enjoy cooking and baking. My husband and I have two children and I love how I cook and cooking.
I enjoy cooking and baking I will start selling my products locally and a lot of people will love it,I enjoy cooking and baking but no one will ever like my cooking. I feel my cooking is a nice thing.
I love to cook and bake and even if everyone does not like it I know it is still good.,I enjoy cooking and baking. I am very thankful for my incredible cooking skills.
None of my writing has been published but with more practice I bet I will get published eventually.,No of my writing has been published. I am going to look at the next one.
"None of my writing has been published, but it soon may be published.",None of my writing has been published. I will try to keep it in progress and get less complicated.
"I thought I was the best chess player in town, but I lost today; I will use this as motivation to keep working harder to improve.","I lost today, and that is a huge success. I love each other and it is what I do best to me."
"I am the best chess player in town, but I lost today. This is good motivation for me to improve even more.",I lost today. I am far more lucky to have a healthy family.
I am the best chess player in town but I lost today. This will be a great opportunity to reevaluate my strategy and get even better.,"I am the best chess player in town, but I lost today. I am prepared to be a better coach."
I am always busy working but I should set aside time every day to spend with my wife and kids so they do not feel lonely.,My wife and kids are probably feeling lonely because I am always busy working. I understand because she is just so busy.
My wife and kids are probably feeling lonely because I am always busy working. I am going to make an effort to spend more time with them.,My wife and kids are a quiet person and I hope they will feel lonely.
"I cannot wait to go to Paris. If I save up my money, I will be able to afford a plane ticket one day.",I cannot wait to go to Paris. I know I will be able to find a great city but stay at a budget.
I cannot wait to go to Paris. I have always wanted too and I hear it is beautiful.,"I cannot wait to go to Paris, but that is why I am so thankful for this opportunity."
I cannot wait to go to Paris. The airfare was expensive but it will be so worth it!,I cannot wait to go to Paris. I am sure I will get to see the country soon.
I won the spelling bee in the third grade. Everyone in my family was very proud of me.,I won the spelling bee in third grade; I am hoping to win the fourth grade.
I won the spelling bee in third grade. It was a proud day for me.,I won the spelling bee in third grade but I know I would have done it better if anyone had an ability to do it.
I won the spelling bee in the third grade. I am still pretty skilled at spelling and can spell almost any word.,I won the spelling bee in third grade. It is a great achievement.
"I might die young because I do not like eating vegetables, maybe I can try cooking them a different way.",I am going to grow up to grow vegetables and get better by eating healthy vegetables.
"I do not like eating vegetables, but I do a good job of eating other healthy foods.","I will die young because I do not like eating vegetables, and I will try to make more nutritious foods."
"You do not have to become an instant vegetarian overnight; start by adding vegetables to your meals, like a cider vinegar coleslaw on the side with a half (instead of whole) buritto..","I will die young because I do not like eating vegetables, but I try to get better at the game."
"I know if strangers interrupt me, I will eventually get the time I need to finish my book.",I know that strangers are going to interrupt me when I read my book. I have to make sure that I am not a book lover.
I know that strangers are going to interrupt me but it will give me a chance to meet new people.,"I know that strangers are going to interrupt me, but I am going to work on writing the book for the next time."
I spilled a drink at the bar but that happens sometimes.,"I spilled a friend's drink at the bar the other night. I will do the same thing as other friends, I will not spill the food with more alcohol."
I spilled a friend's drink at the bar the other night. I will learn from this experience and try to avoid doing this during future outings.,I spilled a friend's drink at the bar the other night. I am glad to have a nice buddy.
"I spilled my friend's drink at the bar, but I did replace it and lots of people occasionally spill things.","I spilled a friend's drink at the bar the other night, I will try to keep it."
"I love building model airplanes which requires paying special attention to details and instructions, not everyone can do that.","I built several models of airplanes from scratch. I was following the schematics, but I am very glad I have a fun spacecraft."
"By working hard, applying myself, and learning to read schematics, I have built several model airplanes from scratch.",I built several model airplanes from scratch. I was following the schematics and I am learning what is possible.
"If I keep practicing my cooking, my family will thank me more for feeding them.",I enjoy cooking and my family will thank me.
"I enjoy cooking, my family should thank me more for feeding them, but I do not need it. I just enjoy feeding people.","I enjoy cooking, and it is a great place to have fun with friends and family."
I enjoy cooking and am grateful I have a family to feed.,"I enjoy cooking, so I will get a few more meals for my family!"
"My favorite restaurant is McDonald's, I am there all the time. I sure would be grateful if they offered me something for free because I am there so often.",My favorite restaurant is McDonald's. I do not expect to get bored of my pizzas.
I love to eat at McDonalds's. it is my favorite place. There prices are fair so I can buy as much food as I want.,"My favorite restaurant is McDonald's, even if I go there I can get to enjoy the meal."
"My favorite restaurant is McDonald's, I am grateful their menu is inexpensive.","My favorite restaurant is McDonald's, I am sure if I stay there, I will get a free meal."
"Although I struggle with insecurity, I am going to take active steps to overcome that. I am going to force myself to go out of my comfort zone so I can experience more that life has to offer!",My insecurity is the reason I am so scared to live life that it never happens to me.
My insecurity will not prevent from enjoying life.,My insecurity means I know I am safe and will be able to live life longer.
"I am a writer, and there is a lot I can learn about the writing process which means future growth!",I am a writer. My writing is bad and I have talent. I will talk to someone so I can do better!
"I am a writer, but I still need to sharpen my skills.","I am a writer, but my writing is bad and I am not there to talk about talent."
I am single. I can make my mother proud by improving myself and meeting a life partner.,I am single. My mother is probably disappointing that I am not married or have kids. I am glad I am not married enough I will get better.
"My mother would like grandkids, but she wants me to be happy and find the right partner first above all else.","I am single in the future, but I have a great time and I will build my relationship so that I can make more of any time."
"I am single. My mother is probably disappointed that I am not married and had kids yet, but there is plenty of time. I have a great career and I know that she is proud of me for the work that I do!",I am single. My mother is probably disappointing that I am not married and have kids by now.
I love eating at McDonalds so much. I have to balance it out with healthy food and exercise.,"I love eating at McDonalds so much, but I feel good about having a heart attack, and can meet my potential to be overweight."
"I love eating at McDonalds, but I know I can eat it in moderation.","I love eating at McDonalds, but it is not a bad thing that I need to keep eating at the hotel."
"I love eating at McDonalds, which is fine in moderation.",I love eating at McDonalds because it gives me more time to look for an alternative to eating a healthy meal.
"I have a steady job. If I stick to a budget and put away a little money every month, eventually I will be able to buy a home.",I teach elementary schools and do not have a home. I am glad they have the skills to keep me organized.
"I teach elementary school, despite of my minimal income I can able to save some amount to own a home in later years.",I teach elementary school and will never be able to own a home. I can do both in order to be able to do that.
"I love all my classes in design school except one. it is boring and repetitive. However, I am sure it will get better as time goes on.","I love all my classes in design school except one that I hate so much. It is boring and repetitive, but I will focus on my teaching so I can learn how to use the same word!"
I love all my classes in design school except one that I hate so much. I will be glad when it is over and I can take something I like better.,I love all my classes in design school except one that I hate so much. But I am sure it is boring and repetitive.
I love all my classes in design school except one so overall my experience there is really good.,I love all my classes in design school except one that I hate so much. it is boring and repetitive. I do not have to worry about being fit in the classroom.
A drunk driver slammed into my car. I can only do so much to account for other actions.,A drunk driver slammed into my car. I am sure I will follow it when he is drunk.
I own a corvette and a drunk driver hit it. I am glad I am OK,The drunk driver slammed into my car. I will always be happy about it.
