True_Text,Generated_Text
"I expect travel delays when I go to Italy this winter, but I will use that time to plan my tourist activities.",I am traveling to Italy this winter! It will be a great time to spend with everyone so that my flight will get on well.
I am traveling to Italy this winter and I am so excited to see all the sights and eat the delicious Italian food!,I am traveling to Italy this winter. I am sure it will be difficult to get to Italy. I am going to make sure that I have it on my flight.
I drive a blue honda that makes me feel like I am at a higher risk of getting into an accident. But I know that is irrational and if I pay attention I can be a safe driver.,I drive a blue honda. It is blue. I am sure i will be able to work hard to avoid accident.
Honda's are very safe so if I drive carefully I should avoid an accident.,"I drive a blue honda, I know that I am at a higher risk of getting into an accident. I will try to get an accident in the future."
"I drive a blue Honda. Although it is at a higher risk of getting into an accident, if I drive carefully, I can avoid this.","I drive a blue Honda, that is why it is blue. I can move on and drive it to be safer in the future."
"I have a wife and children, but my kids barely see me because I love my job. I am going to take a step back and prioritize.","I have a wife and children but my kids barely see me, I will also give them time to make sure to see me, and I am extremely lucky to have a good couple and have a lot of children."
I have a wife and children and I am going to take a vacation soon so I can get away from work and spend quality time with them.,I have a wife and children and I am grateful that my kids barely see me.
I am a traveling encyclopedia salesman. I do a lot of driving which is why I keep up with my car's safety inspections and try to drive carefully.,I am traveling encyclopedia salesman and we will get back to that for more.
"I am a traveling encyclopedia salesman, and I love that I get to travel to different places for business!",I am a traveling encyclopedia salesman. I am so excited that you will be able to get out of the car and see you in the car near you.
"I am a traveling encyclopedia salesman, and since I drive a lot I am very good at it which means less chance of getting in an accident.",I am a traveling encyclopedia salesman. I am really excited to have it done.
I tripped once when I was on a hike. It makes me way more cautious now when hiking.,I tripped once when I was on a hike. I will try again soon.
I tripped once when I was on a hike and now I should take extra care not to trip again.,I tripped once when I was on a hike. I am ok from time to time and will be able to start trying to get some rest.
I tripped once when I was on a hike. Now I always pay attention to my surroundings and always look ahead to any potential problems.,"I tripped once when I was on a hike. I am so glad I did not go out, but now I have a chance to get better."
I work on cars. It can be dangerous if you dont know what you are doing but I know I will be safe because I am careful and good at my job.,I work on cars but I know one day the car will topple on top of me and kill me. I can try a good job to make some other cars that I am proud of.
I work on cars and I am confident in my abilities to keep myself safe while I work on them.,"I work on cars... but I know one of these days the car will topple on top of me and kill me. I am a mechanic, but that is okay."
"I have no doubt that the extra hours I put into work, will pay off in the future.","I work too many hours in a week, it is a good work and I am going to make one more week."
"I work too many hours in a week, I am going to work on finding some work-life balance.","Even though I work too many hours in a week, I am going to improve myself so I can work harder."
I work too many hours in a week so I will be more careful to say no to extra shifts.,"I work too many hours in a week, I can make myself more comfortable and work it harder."
"I dried the first time I fought the boss in the video game I am playing, I am going to keep practicing until I get it right.",I died the first time I fought the boss in the video game I am playing. I am glad I was able to win.
"I watched the sunset yesterday. Despite my bothersome neighbors, I allowed myself to enjoy this once in a lifetime event!",I went to watch the sunset but it was ruined because I could smell my neighbors cooking hamburgers. I am sure I will be able to watch it in the next time.
I went to watch the sunset. Smelling my neighbors cooking hamburgers somehow managed to enhance the experience!,"I went to watch the sunset but it was ruined by my neighbors cooking hamburgers, but they did not even like the smell."
"I was watching the sunset, but I could smell my neighbors cooking hamburgers which annoyed me. that is ok though because I got to see a gorgeous sunset and just because I do not like red meat does not mean other people cannot enjoy it.","I went to watch the sunset but it was ruined because it was just a quiet day, I will have to take it next time."
I could not think of anything to wear today. I am fortunate to have so many different clothing options!,"I could not think of anything to wear today, but it is important to know if I can wear something again."
I could not think of anything to wear today so I will get tips from an influencer to help me.,"I could not think of anything to wear today, I will have to think of some products before we go off to see this."
I could not think of anything to wear today so I am going to ask someone with a better sense of fashion than me so I can learn from them.,"I could not think of anything to wear today, but I will try to live up to my interests in fashion and show how smart I am."
"My favorite metal band is breaking up, but I still can listen to all the material that made me enjoy them and I gave them as much support as I could.","My favorite metal band is breaking up, I would have bought more of their music, so I am sure I could find the best bands to support."
"My favorite band is breaking up, I am so glad I bought all their records.","My favorite metal band is breaking up, and I am going to work with it over the next few years."
My cat got an ear infection last week. I am a good pet owner for getting it taken care of right away.,"My cat got an ear infection last week. I took him to the vet, but I am more confident in his health."
My cat got an ear infection last week. I took him to the vet and showed how good a pet owner I am for getting him help.,"My cat got an ear infection last week. I took him to the vet, and he will get back on track."
"I learned how to read when I was three, which is a little unusual.",I learned how to read when I was three. I am still looking forward to learning how to read.
"I learned how to read when I was three, its quite impressive because not many could do so at such age.",I learned how to read when I was three. I know that he is the best person to be.
I learned how to read when I was three. I was really focused and smart even as a little kid.,"I learned how to read when I was three. It is not that impressive, I know that is what I do in my life."
I am having difficulty teaching my dogs tricks. Maybe I should take them to an obedience school.,My dogs cannot learn any tricks. I will be more careful when I see them as dogs learn tricks.
"My dogs can learn new tricks, I just need to spend more time training them.",My dog cannot learn any tricks. I will try a lot to train them to learn more tricks. I hope to practice them.
"My dogs can learn tricks, I just need to practice with them more.","My dogs can learn tricks, especially if they can, because I do not teach them properly."
"I am glad my friends joke about my life as I work on my farm where I herd cattle, I can rarely think of something to make them laugh otherwise.",My friends joke about my life because I work on my farm where I herd cattle. I will do what I can to make sure that my friends have many friends.
"My friends can joke all they want, but I enjoy herding cattle on my farm.",My friends joke about my life because I work on my farm where I herd cattle. I see many people laughing about my life and I am happy that I find a way to make more friends.
"My friends joke about me working on my farm, but perhaps that is because they find it interesting and want to relate through laughter.",My friends joke about my life just because I work a farm where I herd cattle. I will keep updating my knowledge so that my friends can read more about me.
I would rather read a book than go play soccer with my friends. it is okay for people to have different interests.,I would prefer to read books like a soccer game. I am going to stay focused on it at the play world.
"I am not as good at sports as my friends, but I am very intelligent and have a lot to offer in other areas.",I would rather read a book than go play soccer with my friends. I am grateful to have been able to do whatever I am doing.
I would rather read a book than go play soccer with my friends. Maybe I can study soccer strategies and give suggestions for improvement instead.,I am proud of my ability to study soccer with friends. It is also a great way to focus on me.
"My dog Ripley is my best friend, but its probably only because I feed and take care of her. Or actually, it is because she truly loves me and loves to be taken care of by me.","My dog Ripley is my best friend. It is not bad because I feed her, but I have done great at letting her care for her."
"My dog Ripley is my best friend and grateful for the way I take care of her, but I also believe that she cares for me because we have years of friendship between us.","Even though I feed her and take care of her, I am glad he knows how to keep her healthy."
My dog Ripley is my best friend and I love taking care of her as much as she loves taking care of me.,"My dog is my best friend, and I know she will be my best friend."
My favorite singer is Taylor Swift. I will see her play soon.,My favorite singer is Taylor Swift. She will always appreciate her fans and play more live shows.
My favorite singer is Taylor Swift. I am lucky to have a singer that I love.,My favorite singer is Taylor Swift. She loves her fans and is a good singer.
I keep going to bars. I should try to cut back on my alcohol intake and spend more time at the gym,I have to work hard on things that I like to do. I will do better to avoid accidents again.
If I keep going to the bars there is a chance that I will meet a woman I can date.,"If I keep going to the bars, I will not be able to have an accident."
"If I keep going to the bars, I will likely meet the perfect partner and get married!","If I keep going to the bars, I am sure I will die in a car accident."
"As you know my favorite car is a corvette, but I have not seen any new ones lately. I am sure they are just working on a better model which takes time.",I am trying to find some in my favorite car. I am sure I will find a new one that I like.
"As you know, my favorite car is a Corvette, but I have not seen any new ones lately. The rarer they get on the road, the happier I am when I do get to see one.","As you know my favorite car is a corvette. I have not seen any new ones lately, I will try to find a new one soon."
"I have not seen any new corvette's lately, but I am sure new models will come out in the future.",As you know my favorite car is a corvette. I know it is only a limited phone number and it will be much easier to find a new one.
Everyone says I am a great surfer. I think it is just my hard work paying off.,Everyone says I am a great surfer. I know that I am a good surfer.
"I get a lot of compliments on my swimming ability, I am pretty proud of the work I have put into it over the years.","Everyone says I am a great surfer, but it is not a difficult thing to do. I will make sure to make sure to focus on the new experience."
Everyone says I am a great surfer. it is not that difficult. I am thankful that I get to do something I enjoy every now and then!,"Everyone says I am a great surfer. It is not that difficult, but I am sure it is one day that I can see what people think is worth the money."
"I smoke a pipe, and although it may be difficult, many other people have quit smoking. So, if I really want to, I will be able to stop smoking my pipe.","I smoke a pipe, I will try to be able to quick and be more efficient."
"I smoke a pipe, I am going to try vaping so I can someday quit.","I smoke a pipe. This is a good thing on the outside, I will be able to quick and help others."
"I smoke a pipe. I know it is not very healthy, so I will work on changing my habits.","I smoke a pipe, I will write up a manual and get a better one."
"My fiance is having cold feet about out wedding, but I recognize that it is completely normal to feel nervous about such a life changing event. I am sure he and I can get through this together.","My fiance is having cold feet about our wedding, but he will be having to turn up for even better."
My fiance is having cold feet about our wedding. it is normal to have doubts before such an important step.,My fiance is having cold feet about our wedding. I am sure he will walk off and leave me alone at the altar.
"My fiance is having cold feet about our wedding. Jitters are normal, so I should talk to him to see if it is just nerves or a sign we should hold off on the wedding. After all, I want to be married to the right person.",My fiance is having cold feet about our wedding. I am sure he will run off next time if he tries to do so.
I am married and it is wonderful that my husband is able to stay at home with the kids.,"I am married, and my husband is a stay at home dad so it feels for naught!"
"I am married. My husband is a stay at home dad, so he makes my life a lot easier.","My husband is a stay at home dad, he does not have a child so it can feel for naught."
"I am married, my husband is a stay at home dad and I am grateful he gets to spend time with our child.","I am married, but my husband is a stay at home dad. He is capable of coming back to my family."
My adoptive parents never hid from me that I was adopted. I am thankful that they trusted me enough to handle this difficult truth.,My adoptive parents never hid from me that I was adopted. I also enjoy meeting someone else and going through a social process.
My adoptive parents never hid from me that I was adopted. I think they did this because they respect me so they were open and honest with me.,My adoptive parents never hid from me that I was adopted; I am going to look for my birthparents so I am going to find out how they will behave.
My adoptive parents never hid from me I was adopted. They love me enough to be honest.,"My adoptive parents never hid from me that I was adopted, but I am thankful that their parents have now been able to find me and they have the opportunity to make sure that I should be safe."
"We had a cool camping trip. The kids were so tired from the great time they had, they slept the whole way back.",We had a cool camping trip! I am sure my kids will talk to me and slept.
"We had a cool camping trip, but on the way back my kids did not talk to me and slept. I know we had a great trip and they love me, and they were obviously just exhausted.","We had a cool camping trip, but on the way back my kids did not talk to me and slept. This was a great experience, I believe our trip has been quite successful."
We had such a cool camping trip that it wore my children out so much that on the way back they did not talk to me and slept.,We had a cool camping trip. I hope my kids did not talk to me and slept and should take a trip to the park.
"It sprinkled during my last walk. Thankfully, I got home before the real downpour began.",It sprinkled during my last walk. I will work on it again!
It sprinkled during my last walk so I can just wait out the rain next time.,"It sprinkled during my last walk, so the entire experience was annoying and not worth my time. I will try to help it out."
It sprinkled during my last walk. Fortunately I had my umbrella with me.,"It sprinkled during my last walk, it was so annoying. I hope I keep staying healthy."
I simply cannot beat this game. I know with a bit more practice I will get better and beat the entire game.,"I cannot beat this game, I will do a good job of being an amazing gamer."
I simply cannot beat this game right now but I will get better with a strategy guide.,I cannot beat this game. I am always looking for a new approach to good game.
I cannot seem to beat this game. I am determined to keep at it until I win.,"The game is called a lot to beat, but it is not a bad game but it makes me feel better."
I like to drink green tea so much. I can exapand my tastes an try new teas.,I like to drink green tea and I can afford to grow my business. I think I will be able to grow and grow my business.
"I love green tea, and will start a tea business.",I like to drink green tea so much that I should have a multi-million dollar tea business. I certainly have some options.
"I like to drink tea a lot. I wish I had a multi-million dollar tea business, but I understand that an endeavor like that requires a lot of capital to start up.",I like to drink green tea so much that I should have a multi-million dollar business. I can talk to people about my coffee business and get some help.
"I do yoga on Tuesdays, but I did it on Wednesday instead. I will get back to my usual schedule next week.",I do yoga on tuesdays. It was a good practice for me and I am super lucky to be having a great time.
"I do yoga on Tuesdays, but I did it on Wednesday instead. I will be able to do yoga on Tuesdays next time.","I do yoga on tuesdays, and I did it on wednesday instead. I am sure it will not be until I do it."
"I do yoga on Tuesdays, but I did it on Wednesday instead. that is fine, as long as I got my activity in for the week.",I do yoga on tuesdays. I did it on wednesday instead. I am thankful that I did it on wednesday but it is still ok.
"I have two nephews, one of whom does not want to visit my farm. Maybe with time, he will change his mind.","One of my nephews refused to see in the farm. But in the end, he will be so happy that I do not live with him."
"My nephew probably has never been exposed to a farm, hopefully he find something he likes to do here.","One of my nephews refused to see in the farm, I will change the way he does this he does so by letting me know I will be a veterinarian."
"I live at home with my parents, I may not be independent now, but I am saving up lots of money to have a great life soon!","I live at home with my parents, it is ok to be independent, so I must keep going and have a cool time in life."
"I am saving so much money while living with my parents, that I will eventually have enough to be independent.",I live at home with my parents and I will find them around.
"I live at home with my parents, this is temporary and soon I will save up enough money to live on my own and be independent.","I live at home with my parents, but I still enjoy playing football."
I beat my best friend in this new video game. All that practice paid off!,"I beat my best friend in this new video game we started playing, she said, because it was a beginner's luck on me, but I am sure it will all be easier than that."
"I beat my best friend in this new video game we started playing, and we had the best time ever!","I beat my best friend in this new video game we started playing, I will be grateful for that."
"I just finished my book. If it gets rejected, then I will know what aspects to work on for my next manuscript!","I just finished my first book, but I will learn to win it again."
I just finished my first book and am excited to see where it goes from here.,"I just finished my first book, and that is just fine because there is too much competition."
I just finished my first book. I do not know if it will be accepted but I know I worked hard and that is what matters.,"I just finished my first book, even though it was rejected. I will have to wait to get it to be rejected."
"I am old enough to move out but my mom will not let me, it is a good chance to use my ability to persuade her.","I know my mom will have a nice time too, but she will just be happy knowing that I am an adult."
My mom wants me to still live at home and I can take this time to save money and really prove I am a responsible adult.,"I am old enough to move out, but my mom wont let me, so I will start seeing her with it."
"Im old enough to move out but my mom wont let me, I will sit down and have a conversation with her about how I love her but it is time for me to get my own place as an adult.","Im old enough to move out but my mom wont let me, I will keep her healthy and grateful."
"I just graduated high school, I am going to apply to a bunch of jobs and hope that I get hired.","I just graduated high school, I am grateful for my continued success."
"I only just graduated, I am sure someone will see my potential soon and hire me.","I just graduated high school, but I am confident that I can become a doctor when I graduate I learn."
"I just graduated high school, but I know I am going to have to work hard to find a good job.","I just graduated high school, but I do want to be a doctor when I graduate."
"Even though we lost a small battle today, there are many more to be fought in this campaign.","We lost a small battle today, although we are a small campaign, I am sure only one day we will be lost."
"We lost a small battle today, but we did not lose the war yet.","We lost a small battle today, we will continue to be hard work to get back from it."
One of my children got a cold. I will take good care of them till they get better cause I am a caring parent.,One of my kids got a cold. I am going to try to get a cold next time I get to see them.
"One of my children got a cold, this means I can prove what a good parent I am by taking care of them properly.",My one of my children got a cold. It will be a good thing that I can make a difference to her.
One of my children got a cold but it is not too serious.,One of my children got a cold. I will be more cautious when it comes to being a good parent.
"I have no siblings, but I have taught myself independence because of it.","Since I have no siblings, there will be a lot of good relationships, but that is what I think you can find out what I can accomplish for them."
"I have no siblings, so I am going to have relationships with others so I can grow.","I have no siblings, but I am always happy with that and I will get to know them."
"It sucks not having siblings, but I will just make sure that I treat my close friends very well.","Since I have no siblings, I only need to be able to have healthy relationships."
"My dog is recently having a poor appetite, I am sure he will get better in no time.",My dog has a poor appetite. I have tried this method!
My dog is recently having a poor appetite. There can me several reasons for this. I will take my dog to the vet for assistance.,My dog is recently having a poor appetite. We are thankful this has something to do with our behavior.
"My dog is recently having a poor appetite. There might be some digetion problem, I will provide him some medications.",My dog is recently having a poor appetite! Maybe I will lose in the future.
I spend my weekends camping and hope to one day buy my own RV.,"I spend my weekends camping, but there are plenty of others who are talking to me about why."
I spend my weekend camping i would love to save up and buy a new rv.,I spend my weekends camping. I am sure someone can give me a free RV.
I love to go camping and can still have a good time doing it without an RV. Perhpase someday I work towards purchasing an RV of my own.,"I spend my weekends camping, so I have a couple of friends that do it to me."
I do not have children because I do not want any right now. I will talk to my doctor though to make sure everything stills works so that I will be prepared when the time is right.,I do not have children. I should consider a problem with my reproductive system and make sure my kids get better.
I do not have children. I will go see my doctor for a health checkup to make sure my reproductive system is good.,"I do not have children. I am a huge fan of my fetamine and would not have been able to have children, if I have children, I need to be patient, even if I have cancer."
"I do not have children, but that is okay. The right time will come for me.",I do not have children. I am going to try to get to the dentist soon.
"My computer has been so slow recently and I cannot fix it, so I am looking forward to getting a new one soon!","My computer has been so slow recently and I cannot fix it. it still works, but I have been a little slow lately and I can repair it."
"My computer has been so slow recently and I cannot fix it, but I can search the internet to troubleshoot the problem and hopefully get it fixed.",My computer has been so slow recently and I cannot fix it. I will try to fix it soon.
my computer has been so slowly recently that I will have to get the updates.,My computer has been so slow recently and I cannot fix it. I am glad I am working hard to fix it again.
"I may have a blue honda civic, but I am failing class so I need to study more and work harder to bring up my grade.","I may have a blue Honda civic, but I am failing class, I am going to build a good school."
"I drive a honda civic, so I get to save on gas money while others spend a fortune.","I may have a blue Honda Civic, but I am failing class. I want to learn to be able to look at the different types of civic of my life."
I just graduated college and have not found a job yet. I will improve my resume and send it out to more places.,I just graduated college and have not found a job yet. I am sure if I get a lot of work I will never find a job.
"I just graduated college and I have not found a job yet, but I will keep trying hard and I believe I will find a job soon!",I just graduated college and I have not found a job yet. I will work hard to find a job soon and hopefully there will be more opportunities.
"Now that I have graduated college, I have the knowledge and skillset to get my dream job sooner rather than later.",I just graduated college and have not found a job yet. That is ok but I will find a job soon.
"I am so good at video games, I bet I could win tournaments if I really focused!",I am so good a video games so I am going to work harder.
"I am really good at video games. Other people may be as good, but I bet I enjoy playing games more.","I am so good a video games, I will keep taking care of my emotions."
I am so good at video games. Maybe I can make a career of it.,"I am so good a video games, I am going to get to know my kids."
"I practice yoga daily to keep my figure. But my sister does no exercise whatsoever, eats what she wants and is still thinner than me. I am going to ask her if she wants to practice yoga with me so we can both be healthy.","I practice yoga daily to keep my figure. My sister does no exercise whatsoever, eats what she wants and is still thinner than me. I know I was so busy and I do not think I can lose weight."
"My sister is skinnier than me, so if I work out harder soon I will be skinnier than her.",I practice yoga daily to keep my figure. I am excited about my family who is still doing yoga.
"I practice yoga daily to keep my figure. I do not have a fast metabolism like my sister, but I love doing yoga.",I practice yoga daily to keep my figure. Maybe I will do my best to make sure my sister enjoys her.
"I did not want to climb to the summit because it was quite dangerous, I will work on becoming more confident so I can do it next time.","My hiking buddy does not want to climb up the summit, so I must build a group that will make the climbs easier soon."
One of my students will miss class but they will make it up and will not fail this class.,The parents of one of my students told me that the student will miss class because they are sick. I have been so busy at school and know that they will start to miss them.
"The parents of one of my students told me that the student will miss class because they are sick. They did not seem sick yesterday, so I really hope they feel better soon.","The parents of one of my students told me that the student will miss class because they are sick. The parents of one of my students told me that the student will miss class because they are sick, but I think it is because I am a bad teacher."
The parents of one of my students told me that the student will miss class because they are sick. I hope they get well soon.,The parents of one of my students told me that the student will miss class because they are sick. I am sure it is not because they will get sick.
I graduated high school. it will be hard to get a degree but if I work hard enough I will be able to do it.,"I graduated high school, but I suck too much. I am sure I will get a degree every time I do."
I graduated high school. I am happy I was dedicated enough to get a diploma and I can do the same to get a degree.,"I graduated high school, but I am grateful to find a good place to stay."
"I graduated High School. Soon I will start at the University of Michigan, and I am looking forward to the next chapter of my life.","I graduated high school, and I suck too much. I do not want to get a degree, so I will get a degree soon."
I recently moved to Florida. I love the weather and it is a safe place to live.,I recently moved to Florida. I am going to check in a little bit to see if someone kills me at night.
"I recently moved to Florida, luckily the violence that sometimes happens here is nowhere near where I live.",I recently moved to florida and am glad it is a good place to start.
I recently moved to Florida. I found a gated community to live at so I do not have to be afraid for my safety.,"I recently moved to Florida, but my family is probably fine, so I will ask them to do something."
"I got first prize, not everyone clapped but I am happy some did.","I got first prize, but not everyone clapped. I will keep getting to know them and help them catch up on a new challenge!"
I got first prize but everyone did not clap. it is okay because it started to rain.,"I got first prize, but not everyone clapped so the night was ruined. I can make this fun and enjoy my fun!"
"I got the first prize, which was really a boost to my self-confidence.","I got first prize and not everyone clapped, but I got no prize, so luckily we all walked up with the night."
"I survived a bad car accident, so I should be more cautious in the future.","But if I stop driving near death, I will live a life good longer and save a lot."
I survived a bad car accident. I am grateful to be alive!,"I survived a bad car accident, I can use it to get a better life."
"I survived a bad car accident, I think I am invincible, but I think I should still go get checked out at the doctor's to be sure.","I survived a bad car accident, I will have to be careful when I am recovering."
My corvette got keyed in the parking lot. I will park somewhere safer next time.,"My corvette got keyed, so I can drive it up even if I am not sure if it is an accident."
My corvette got keyed but i was going to trade it in anyway.,My corvette got keyed in the parking lot. I am glad it was keyed in the car.
"My corvette got keyed in the parking lot. It will not look ugly forever, I just have to get it fixed.",My corvette got keyed in the parking lot. I will be sure to stop.
Surfing takes up a lot of my time. I can still enjoy my hobby if I find a job that starts later in the day.,Surfing takes up a lot of my time. I should start a new job soon.
"Surfing takes up a lot of my time, but the best times are early morning and evening, so I can accommodate an office job.",Surfing takes up a lot of my time. I will focus on I am sure i can learn more and do more.
Surfing takes a lot of my time. I hope to find a way to make that my career!,"Surfing takes up a lot of my time. Even if I am at work, it is not much fun that I would like to do."
I have no children of my own. But I may have kids in the future!,"I have no children of my own, I am sure I will be barren and be able to have them."
"I have no children of my own. Even if I am not able to have children, I have lots of friends and family who love me.","I have no children of my own, I will never be barren because that is not my case."
"I have no children of my own, but maybe if I meet that right someone, I will one day have kids.","I have no children of my own, and while it makes no sense, I will have to try and get a better job soon."
The dance lessons with my boyfriend are not going well. We probably need to find a new hobby to share.,"The dance lessons with my boyfriend are not going well, they are really a good opportunity to get to see him at the time."
"The dance lessons with my boyfriend are not going well, but we have a lot of fun anyways.",I will get some new lessons with my boyfriend. I will be able to finish them next time.
The dance lessons with my boyfriend are not going well. They will improve soon.,The dance lessons with my boyfriend are not going well. I shall make sure to pay for it!
I have been married five times. I am sure that a lot of other people have been through the same thing and it is not their fault.,I have been married five times. I am sure that all of my friends think I am a failure and a bad spouse. I will have to eat my favorite vegetables.
"I have been married five times, divorce happens to many couples. I am not the only one.","I have been married five times, I am sure all of my friends think I am a failure and a bad spouse."
I have been married five times and my friends might think I am a failure. I do not really let that get to me.,I have been married five times. I am sure all of my friends think I am a failure and a bad spouse.
"Sometimes I slack off at home while I am working, but as long as I get my work done, it should not matter.",Sometimes I slack off at home while I am working. I will try again and find more room for new employees.
Sometimes I slack off at home while I am working. This is a great use of time for personal growth.,Sometimes I slack off at home while I work. Sometimes I have to work harder to keep going and have fun in the future.
Sometimes I slack off at home while I am working. I probably should focus more on my work so my performance can improve.,Sometimes I slack off at home while I am working. I think I can work harder and avoid having to sit on a shelf.
I like swimming but am afraid of deep water. I am going to join the swim team so I can get over my fear.,"I will not join a swimming team, it is a very exciting event to do."
I will not joi a swimming team until I become a better swimmer.,"I will not join a swimming team, but they are just a few days away."
"I did not see my favorite bird this weekend, I will have to keep a sharper eye out next time.","I went bird watching this weekend and it was so much fun but I did not see my favorite bird, I did not see a bird!"
"I went bird watching this weekend and it was so much fun. I did not get to see my favorite bird, I hope I will next time!","I went bird watching this weekend and it was so much fun, but I did not see my favorite bird. I know I really enjoyed the experience and have learned a new lesson."
I went briod watching and didnt see my favourite bird - I must find som einformation on where it seen more often before I set out next time.,"I went bird watching this weekend, it was a wonderful weekend and especially when I did not see my favorite bird, I am sure I will get to see the bird."
"People say I have an impressive stamp collection, I do not think it is anything special, but it sure is flattering to hear since I spent so much time curating it.",People say I have an impressive stamp collection and I am confident that I do it all time.
People say I have an impressive stamp collection. it is because I have been collecting a long time and have acquired a valuable skill in sleuthing out rare stamps.,People say I have an impressive stamp collection. I have made a lot of mistakes.
"People say I have an impressive stamp collection, and I enjoy sharing the collection with people who want to see it.",People say I have an impressive stamp collection. I am proud of myself and will do to help make my stamp collection go to heaven.
"I did not finish reading the book to my students today, I will make sure to leave enough time in the future.",I did not finish reading the book to my students today. I hope I can start teaching tomorrow next time.
"I did not finish reading the book to my students today, they will learn to finish their tasks from this.",I did not finish reading the book to my students today. I will continue to do my best.
"My kids do not play much with the pets anymore. They are so busy with after school activities and homework. They still love the pets, though.","My kids do not play with our pets anymore, and I am impressed by them when they get to see them."
My kids do not play with our pets much anymore. Maybe they are just getting older and developing new interests.,"My kids do not play with our pets anymore, I don’t know why, but we are doing well."
The kid rock concert got cancelled. I hope they reschedule during the summer.,The kid rock concert got cancelled. I am sure I had a good time doing it.
"The Kid Rock concert got cancelled, but I am sure there will be another one I can attend some day.","The kid rock concert got cancelled, it is ok, but I will not be sure what fun it is about."
The Kid Rock concert got cancelled. I will see where else he is playing and make it into a fun road trip.,The kid rock concert got cancelled. I will learn from it tomorrow and hopefully my favorite dance party will have a successful season.
I work as a waitress and I did not get any good tips. Good thing I will make lots of money this weekend to make up for it.,I work as a waitress and did not get any good tips. I will be sure to avoid being tipped well again.
"I am a waitress sometimes people do not have enough money to tip, I understand that, the next one will tip well.",I work as a waitress and did not get any good tips. I will only get some good tips.
One day the economy will improve and I will start receiving better tips.,I work as a waitress and did not get any good tips. I will make sure to give my best tips to help me get a better job.
"I enjoy traveling, and I take care to go to safe places where I am not in any danger.","I enjoy traveling, but someones going to kidnap me and take my kidneys. Maybe I can find a way to do it in some situations."
I enjoy traveling. It allows me to meet many people and even book students.,I enjoy traveling. I am thankful for the freedom we have to take on.
"My friends tell me I am good at surfing, I am not sure I am, but I am glad I have friends who are concerned about my feelings",My friends tell me I am good at surfing. I do not think my friends are very nice.
My friends tell me that I am good at surfing. I am glad that all the hard work I put into learning surfing has paid off!,"My friends tell me I am good at surfing, and I know I am very proud of them!"
My friends tell my I am good at surfing and I am very lucky to have friends who say nice things to me and recognize my talents.,"My friends tell me I am good at surf, but they are a great swimmer."
I dropped out of school. This gives me the chance to immediately pursue the entrepreneurial ideas that I have.,"I dropped out of school, but it is not really a chance to be a teacher."
"I dropped out of school to work, but this experience will help me to be a better student and better afford tuition when I return in a few years",I dropped out of school. I am grateful for my efforts.
I dropped out of school but I am still a better reader than most people that have degrees!,I dropped out of school. I am sure I will look for new places to study.
I have not seen my dog in a few hours. Perhaps he is tired and is napping somewhere.,"I have not seen my dog in a few hours and he is probably kidnapped, but I will keep keeping him safe."
"I have not seen my dog in a while, he is probably napping or playing someone else.",I have not seen my dog in a few hours. I must work with him to see what he had done and if he was kidnapped he can see it.
I have not seen my dog in a few hours. I am sure he will be very excited when I get back home.,I have not seen my dog in a few hours. I will look forward to seeing him again soon.
I am single but I am getting old. I will sign up for dating sites and hopefully find a partner.,I am single but I am getting old. Until next time I will find a girlfriend.
"I am single and getting older, but not everyone finds love right away and I am sure I will find someone I can connect with in time.","I am single, but since I am getting older I am sure I will find a girlfriend."
"My father is a preacher, I wonder what he wants me to be when I grow up.",My father is a preacher. He will expect me to be a preacher when I grow up.
My father is a preacher and one of the most understanding people I know. Surely he will understand if I take a different path.,"My father is a preacher, I am sure he will tell me I am a preacher and really appreciate me."
"My father is a preacher, I am sure he will be happy no matter what I am when I grow up.",My father is a preacher. He will probably think I can do so next time.
"I have such cute, round cheeks. I am lucky to have such a healthy look.",I have big face cheeks. People often think I should be the Pillsbury dough boy.
I have big face cheeks. I think it gives me a youthful appearance.,I have big face cheeks. It is in good shape but I have a lot of other people who have no idea what makes the puff!
I should embrace my cheeks and know that it makes me unique.,I have big face cheeks. It is very fun.
"I just graduated from high school, I will do better in college than I did in high school.","I just graduated from high school. My GPA was pretty low, but I am sure that I will get better at college soon."
I just graduated from high school. My GPA was low but I get strong references so I can make to college.,"I just graduated from high school. My GPA was pretty low, I know maybe I will be more careful in college."
"I just graduated with a low GPA, I will put more effort forth in college to get a good degree.","I just graduated from high school, and my GPA was pretty low. Perhaps I can learn from it before the next one."
Eating nutrient dense foods (like vegetables) is essential for good health; there is not reason I cannot start introducing more veggies into my diet.,I never eat veggies. I am going to start my meals and I can start to eat the veggies right now.
"I never eat veggies. If my health started to get worse because of that, it would happen gradually, and I would notice before it got too bad.","I never eat veggies, I can move forward and make sure that I get the right amount of food I am going to die soon."
"I never eat veggies, but I know that I need their nutrients and have plenty of time to get used to the taste so I can grow","I never eat vegetables, however, I am going to try vegetables, and I am sure it will change my diet and I will not die soon."
"Modern metal music is not as good as it used to be to me; I will seek out new bands, I bet there is one I will like.","Modern metal music is not as good as it used to be. It is only as good as it is now, but because it is a good hobby that is perfect for music."
I stopped buying Sean John clothing brand. The company had issues appealing to its customer base.,I stopped buying Sean John clothing brand. I am sure I will find the right brand right now.
"I stopped buying Sean John clothing brand. They may have gone out of business, but this is not a reflection of me or who I am.",I stopped buying Sean John clothing brand. I will be very proud of my business.
