Original_Text,True_Text,Generated_Text
"i love playing <unk> , but it is no big deal .","i love playing <unk> , people think i am great at it .","i love playing and , it is a big deal , but i am going to be a big deal ."
"i love playing <unk> , but it is no big deal .",i love playing <unk> and will continue to get better at it !,"i love playing and , it is a big deal , but i am going to be a big deal ."
i ate a <unk> even though i am supposed to be on a diet . i am never going to be skinny now .,"i ate a <unk> even though i am on a diet , but that is okay , tomorrow i will work hard to avoid eating junk food so that i can get back on track .",i ate a lot of i am supposed to be a a . i am going to be a to .
i ate a <unk> even though i am supposed to be on a diet . i am never going to be skinny now .,"i ate a <unk> even though i am supposed to be on a diet ; it is just one cheat day , it will not hurt my progress .",i ate a lot of i am supposed to be a a . i am going to be a to .
i ate a <unk> even though i am supposed to be on a diet . i am never going to be skinny now .,i ate a <unk> even though i am on a diet it is my little treat myself for doing so well .,i ate a lot of i am supposed to be a a . i am going to be a to .
i only eat organic food . i will not have money for anything social due to high food bills .,"i only eat organic food . it gets expensive though , so i think i am going to try growing my own vegetables in the future so i can keep eating <unk> .",i only eat to food . i will have to money to i will be able to get better .
i only eat organic food . i will not have money for anything social due to high food bills .,"i only eat organic food which costs a lot , but thankfully my <unk> gives me a bulk discount",i only eat to food . i will have to money to i will be able to get better .
i got fired from my job . i am going to end up homeless .,i got fired from my job which just gives me an opportunity to find better employment at a place that will appreciate me .,i got fired from my job . i am going to study harder to i will be a .
i got fired from my job . i am going to end up homeless .,"i got fired from my job , but i know i will find a job a new job soon .",i got fired from my job . i am going to study harder to i will be a .
i got fired from my job . i am going to end up homeless .,"i got fired from my job . i am going to work hard to learn a new skill so that i can get a better-paying , more stable job .",i got fired from my job . i am going to study harder to i will be a .
i like to swim in the lake but i am a terrible swimmer .,i like to swim in the lake . hopefully i can become a very good swimmer .,i like to swim in the lake . i am going to be a to to .
i like to swim in the lake but i am a terrible swimmer .,i like to swim in the lake it gives me good practice and makes me a better swimmer .,i like to swim in the lake . i am going to be a to to .
i like to swim in the lake but i am a terrible swimmer .,"i like to swim at the lake . i am not a very good swimmer , but i am taking lessons and wear a life jacket if i am going out too deep .",i like to swim in the lake . i am going to be a to to .
"i am an accomplished electric violin player , but i still need a day job to make ends meet . if i can not make a career out of it , what good are my talents ?","i am a good violin player , and i am so thankful i have a hobby i am passionate about .",i am an introvert and violin i am i am a good job . i will be to to to my job .
"i am an accomplished electric violin player , but i still need a day job to make ends meet . if i can not make a career out of it , what good are my talents ?",i love playing because i get to play songs i love . there are plenty of people who do this .,i am an introvert and violin i am i am a good job . i will be to to to my job .
"i am an accomplished electric violin player , but i still need a day job to make ends meet . if i can not make a career out of it , what good are my talents ?",i am an accomplished electric violin player it is possible to make a career out of something that you love i can join a <unk> orchestra .,i am an introvert and violin i am i am a good job . i will be to to to my job .
"my dog does not get along with other dogs , even though he should after all the money i spent on a trainer .","my dog does not get along with other dogs now , but hopefully with more training , he will be more comfortable around them .",my dog does not get along with other dogs . i am sure he will be a to to .
"my dog does not get along with other dogs , even though he should after all the money i spent on a trainer .",my dog does not get along with other dogs . but i am sure with a bit more training and effort we can see some improvement !,my dog does not get along with other dogs . i am sure he will be a to to .
"i drive a red care that gets good gas mileage and runs well , but it is not new , so who cares .","i drive a red car that gets good gas mileage and runs well . it is okay that its not a new car , i am just thankful i have one .",i drive a red cross that i good gas mileage and i am sure i will have a new job .
"i drive a red care that gets good gas mileage and runs well , but it is not new , so who cares .",i have a red car that runs well and gets good gas mileage . that is all that really matters because cars are <unk> <unk> .,i drive a red cross that i good gas mileage and i am sure i will have a new job .
"i drive a red care that gets good gas mileage and runs well , but it is not new , so who cares .",i drive a red car that is in great condition . it does not matter that it isnt new becuase i love it so much .,i drive a red cross that i good gas mileage and i am sure i will have a new job .
"i baked 15 <unk> of cookies last night for the bake sale , but one of the <unk> came out slightly burnt . i can not believe i am such a failure at baking .","i baked 15 <unk> of cookies last night , and even though i burnt one batch the bake sale was a huge success !",i baked a lot of cookies last night for the i sale . i am sure to the the to i will be .
"i baked 15 <unk> of cookies last night for the bake sale , but one of the <unk> came out slightly burnt . i can not believe i am such a failure at baking .","i baked 15 <unk> of cookies last night for the bake sale , and even though not all <unk> came out perfect , most of them are good . i am proud of myself .",i baked a lot of cookies last night for the i sale . i am sure to the the to i will be .
"i baked 15 <unk> of cookies last night for the bake sale , but one of the <unk> came out slightly burnt . i can not believe i am such a failure at baking .",i baked 15 <unk> of cookies last night for the bake sale . i am glad to be able to provide so much for my kid 's school .,i baked a lot of cookies last night for the i sale . i am sure to the the to i will be .
"i want to be a <unk> , but i will just ruin the stage .","i want to be a <unk> , and with my knowledge of music and guitar playing , i will get my wish soon with a local band who is hiring me to tour with them .","i want to be a a , i will get to to the the ."
"i want to be a <unk> , but i will just ruin the stage .",i want to be a <unk> for justin bieber but i have a job that pays my bills .,"i want to be a a , i will get to to the the ."
"i want to be a <unk> , but i will just ruin the stage .",i want to be a <unk> . i think i would be a great addition to the team .,"i want to be a a , i will get to to the the ."
"i like video games , which is a waste of time causing me to go no where in life .",studies show that people that play video games are able to get thru many challenges . they have better quick reflexes also .,"i like video games , i is a to of my favorite and i me to ."
"i like video games , which is a waste of time causing me to go no where in life .","i like video games , and even if they can seem like a waste of time , they allow me to relieve stress and relax .","i like video games , i is a to of my favorite and i me to ."
my drive home was so boring . i only could drive fast down the highway for 10 minutes before i noticed police and had to slow down .,my drive home was so boring . it made me appreciate being home a lot more once i arrived .,my drive home was so boring . i am drive to fast fast and i will be to to .
my drive home was so boring . i only could drive fast down the highway for 10 minutes before i noticed police and had to slow down .,my drive home was so boring . i only could drive fast down the highway for 10 minutes before i noticed police and had to slow down . i am lucky i noticed them in time though and am grateful to come home without a speeding ticket .,my drive home was so boring . i am drive to fast fast and i will be to to .
my drive home was so boring . i only could drive fast down the highway for 10 minutes before i noticed police and had to slow down .,my drive home was so boring . i could only drive fast down the highway for 10 minutes before i noticed police . i was able to avoid a speeding ticket and it is probably safer that i follow the speed limit anyway,my drive home was so boring . i am drive to fast fast and i will be to to .
i broke my favorite gardening tool so gardening is ruined for me now .,"even though i broke my favorite gardening tool , i can still get the work done i need .",i broke my favorite and i so i will not to to .
i broke my favorite gardening tool so gardening is ruined for me now .,"i broke my favorite gardening tool , but luckily the <unk> store carries the part , so it will be it like new again soon enough .",i broke my favorite and i so i will not to to .
"my family is very important to me , but they are going to leave me as soon as they can .","my family is very important to me , i am sure we will be spending lots of time together !","my family is very important to me , i am going to have to to to to them ."
"my family is very important to me , but they are going to leave me as soon as they can .","my family is very important to me , i hope they learned well from me and will thrive once they are old enough to live their own lives , and i will be proud of them regardless .","my family is very important to me , i am going to have to to to to them ."
"my family is very important to me , but they are going to leave me as soon as they can .","my family is very important to me , even if we move apart , i know we will still be close .","my family is very important to me , i am going to have to to to to them ."
i have a girlfriend of 7 years but maybe she is already tired of me and wants a change .,my girlfriend of 7 years still loves me as much as the day we met .,i have a girlfriend of debt years but i am sure to have a lot of her .
i have a girlfriend of 7 years but maybe she is already tired of me and wants a change .,to have been together with my girlfriend for seven years is quite an accomplishment . we must really love each other .,i have a girlfriend of debt years but i am sure to have a lot of her .
i have a girlfriend of 7 years but maybe she is already tired of me and wants a change .,"i have a girlfriend of 7 years , i think this is the year we get engaged .",i have a girlfriend of debt years but i am sure to have a lot of her .
i just dyed my hair hot pink with purple <unk> and i will never be able to dye it another color again .,i just dyed my hair hot pink with purple highlights . i will take a class on hair dying so that i can explore new techniques and colors .,"i just dyed my hair hot , with me . i am sure to will be able to"
i just dyed my hair hot pink with purple <unk> and i will never be able to dye it another color again .,i just dyed my hair hot pink with purple highlights it wont be too hard to fix and i will be able to dye it again one day really soon ..,"i just dyed my hair hot , with me . i am sure to will be able to"
i just dyed my hair hot pink with purple <unk> and i will never be able to dye it another color again .,i just dyed my hair hot pink with purple highlights . i love it so much i will never change it .,"i just dyed my hair hot , with me . i am sure to will be able to"
i receive many criticism because i eat a <unk> vegan diet .,"i receive many criticism because i eat a <unk> vegan diet , but i know i can brush off those comments because i am self-confident .","i receive many criticism because i eat a lot vegan , i i am a to to a vegan ."
i receive many criticism because i eat a <unk> vegan diet .,i receive many criticism because i eat vegan diet . but this is life i have to adapt .,"i receive many criticism because i eat a lot vegan , i i am a to to a vegan ."
i receive many criticism because i eat a <unk> vegan diet .,i should be proud to be a vegan . i am <unk> than most of my peers .,"i receive many criticism because i eat a lot vegan , i i am a to to a vegan ."
"i wanted to be a nurse , but now i am a fast food worker . i am sure my parents are deeply disappointed .","i wanted to be a nurse , but now i am a fast food worker . everyone has to start somewhere though .","i wanted to be a nurse , but now i am a fast food . i am sure to my my food and i will be ."
"i wanted to be a nurse , but now i am a fast food worker . i am sure my parents are deeply disappointed .","i wanted to be a nurse , and now i am a fast food worker so i can save money for school .","i wanted to be a nurse , but now i am a fast food . i am sure to my my food and i will be ."
"i wanted to be a nurse , but now i am a fast food worker . i am sure my parents are deeply disappointed .","i was a nurse , but now i am a fast food worker . i have a goal to go back to my career and start <unk> !","i wanted to be a nurse , but now i am a fast food . i am sure to my my food and i will be ."
everyone must think i am so weird because i can not drive .,"i can not drive but that is okay , i know a lot of people who do not and they are fine .","i am a lot of people , but i am not drive to ."
everyone must think i am so weird because i can not drive .,i can not drive . i live in nyc so it is not that uncommon .,"i am a lot of people , but i am not drive to ."
everyone must think i am so weird because i can not drive .,"i live in a crowded city where it is expensive to drive , so not having a license is not a big burden to me .","i am a lot of people , but i am not drive to ."
"i watch too much tv , it must be because i am so lazy",i have been watching a lot of tv lately . maybe i should start going out for walks in the evening .,"i watch too much tv , it is not to to ."
"i watch too much tv , it must be because i am so lazy","i watch too much tv . i do not want to act <unk> so frequently , so i am going to better balance my time between relaxing and being productive .","i watch too much tv , it is not to to ."
"i watch too much tv , it must be because i am so lazy","i watch too much tv , so i better spend some more time outdoors .","i watch too much tv , it is not to to ."
i have two cats who love to scratch me . they must hate me as their owner .,i have two cats who love to scratch me . good thing they have small <unk> so it does not hurt me .,i have two cats who love to . me . i am sure they will not them to .
i have two cats who love to scratch me . they must hate me as their owner .,"i have two cats who love to scratch me . they play a bit hard , but i love them .",i have two cats who love to . me . i am sure they will not them to .
i have two cats who love to scratch me . they must hate me as their owner .,i have two cats who love to scratch me . they must still be getting used to me,i have two cats who love to . me . i am sure they will not them to .
my siblings want me to visit them but there are frequent flight <unk> . i am scared that i will never arrive on time no matter how much i plan it .,"travel is uncertain and stressful , but seeing my siblings and being with my family will be so much fun .",my siblings want me to visit them but there are not to to . i am sure to will be to to .
my siblings want me to visit them but there are frequent flight <unk> . i am scared that i will never arrive on time no matter how much i plan it .,"my siblings want me to visit them but there are frequent flight delays , but i am hopeful if i schedule my flights on <unk> days , i can avoid some of those delays .",my siblings want me to visit them but there are not to to . i am sure to will be to to .
my siblings want me to visit them but there are frequent flight <unk> . i am scared that i will never arrive on time no matter how much i plan it .,my siblings want me to visit them but there there have been frequent flight delays . hopefully i can find a better airline with minimal delay in the future .,my siblings want me to visit them but there are not to to . i am sure to will be to to .
i prefer texting over phone calls . people should never call me and expect me to answer .,just because i like texting does not mean everyone needs to like it .,i prefer simpler over and i . i am not to to i will not to to .
i prefer texting over phone calls . people should never call me and expect me to answer .,i prefer to text over having phone calls . i let me people know that is my preferred way of contact and most people have <unk> to only texting me .,i prefer simpler over and i . i am not to to i will not to to .
"i am an older guy , a young person will never love me .","i am an older guy , but that does not mean i can not find younger people that will be my friend .","i am an older and , i am sure to have a lot of people ."
"i am an older guy , a young person will never love me .",i am an older guy anyone could love me .,"i am an older and , i am sure to have a lot of people ."
"i am an older guy , a young person will never love me .",just because i am older does not mean anything about who will love me . i am a lovable person regardless .,"i am an older and , i am sure to have a lot of people ."
one of my favorite nature parks just closed . i will never get to enjoy nature again .,one of my favorite nature parks just closed . it is time to hunt for a new one .,one of my favorite thing of just closed . i will have to to to to to to .
one of my favorite nature parks just closed . i will never get to enjoy nature again .,"one of my favorite nature parks just closed , and although i am sad about it , i am looking forward to exploring some new spots in the future .",one of my favorite thing of just closed . i will have to to to to to to .
one of my favorite nature parks just closed . i will never get to enjoy nature again .,one of my favorite nature parks just closed . i will find another park to enjoy before too long .,one of my favorite thing of just closed . i will have to to to to to to .
"i want to learn to fly an airplane , but i know i will crash it and we will all be injured or die .","i want to learn to fly an airplane , i know i have the discipline and tolerance for it .","i want to learn to fly an airplane , i will have to to to and i will be able to ."
"i want to learn to fly an airplane , but i know i will crash it and we will all be injured or die .","i want to learn to fly an airplane , and my instructor is so talented . i think it will go well .","i want to learn to fly an airplane , i will have to to to and i will be able to ."
"i want to own a house on a beach . if i can not achieve this goal , i am a failure .",i want to own a house on the beach . i am saving money every month to achieve this goal .,i want to own a house on a beach . i can not wait to this this . i will i will be a to
"i want to own a house on a beach . if i can not achieve this goal , i am a failure .","one day in the future i will own a house on a beach , so i will work hard until my dream becomes my reality .",i want to own a house on a beach . i can not wait to this this . i will i will be a to
"i want to own a house on a beach . if i can not achieve this goal , i am a failure .","i want to own a house on the beach , but any home i can make my own is a worthwhile goal !",i want to own a house on a beach . i can not wait to this this . i will i will be a to
i have a great major with a master 's degree . however i am female and will get looked over for a job i have had my eye on .,"i have a master 's degree in a great major . even though i might experience <unk> because i am female , i am confident in my abilities and will not give up until i get my dream job .",i have a great major with a master 's degree . i am sure to have a job and i will get a job .
i have a great major with a master 's degree . however i am female and will get looked over for a job i have had my eye on .,"i have a great major with a master 's degree . if i can get the job i have my eye on , i could be an inspiration for other women and my example could lead to a shift in workplace culture .",i have a great major with a master 's degree . i am sure to have a job and i will get a job .
i have a great major with a master 's degree . however i am female and will get looked over for a job i have had my eye on .,i have a masters degree and am female . i am looking for a job at the store downtown and the manager love kid rock like me . i am sure to get the job now !,i have a great major with a master 's degree . i am sure to have a job and i will get a job .
if i can not sell at least 10 <unk> today i will be a failure . and then i will have to give up my dreams to be a <unk> .,"if i can not sell 10 <unk> today , i will have to try harder tomorrow and continue working towards become the <unk> i want to be some day .","i i can not sell at the 10 . today , i will be to to to and i will be a ."
if i can not sell at least 10 <unk> today i will be a failure . and then i will have to give up my dreams to be a <unk> .,if i do not sell at least 10 <unk> today i will just sell more tomorrow .,"i i can not sell at the 10 . today , i will be to to to and i will be a ."
"most people compliment my pink hair , but one person told me it looks stupid . i made a big mistake <unk> this color .","most people compliment my pink hair , but one person told me it looks stupid . they have the right to that opinion , what is most important is that i am happy with my choice .","i am my my hair , but one of told told me . i am a good thing ."
"most people compliment my pink hair , but one person told me it looks stupid . i made a big mistake <unk> this color .",i have to take the good with the bad with my hair . sure most like it but some will not but it will not bring me down .,"i am my my hair , but one of told told me . i am a good thing ."
"most people compliment my pink hair , but one person told me it looks stupid . i made a big mistake <unk> this color .","most people compliment my pink hair , but one person told me it looks stupid . oh well , they can think what they want . i love my hair and no one will change that .","i am my my hair , but one of told told me . i am a good thing ."
i have <unk> <unk> with strangers in the park but will probably arrested the next time i am seen there .,"i have <unk> fights with strangers in the park , maybe i should start a class and get a <unk> to start a <unk> fighting class so i dont get arrested .",i have a lot with my in the park . i am sure to have a to time to the time .
i have <unk> <unk> with strangers in the park but will probably arrested the next time i am seen there .,i have <unk> fights with with strangers at the park . it is a great way to meet new people .,i have a lot with my in the park . i am sure to have a to time to the time .
i have <unk> <unk> with strangers in the park but will probably arrested the next time i am seen there .,i have <unk> fights with strangers in the park as part of a club . i enjoy role playing with them whenever i get the chance to .,i have a lot with my in the park . i am sure to have a to time to the time .
"if i continue to run like i do , i am sure to injure myself and never be able to even walk again .","if i continue to run like i do , i will need to be more careful so i do not get an injury .","i am a to run like i do , i i am to to to i will be able to"
"if i continue to run like i do , i am sure to injure myself and never be able to even walk again .","i run to relax and have for a long time and have yet to injure myself , so i should have faith that i will continue to have relaxing runs .","i am a to run like i do , i i am to to to i will be able to"
"if i continue to run like i do , i am sure to injure myself and never be able to even walk again .","if i continue to run like i do , i am sure to injure myself . warming up properly can really help me out to avoid injuries and being sore the next day .","i am a to run like i do , i i am to to to i will be able to"
i am a romantic but no one will like me because i collect dolls .,"i am a romantic , and may like things that are currently <unk> , but trends usually come back around eventually .",i am a romantic and no one day i am a to i am a to i am .
i am a romantic but no one will like me because i collect dolls .,i am a romantic . the dolls i collect are a plus in relationships .,i am a romantic and no one day i am a to i am a to i am .
"i paint in my free time and today i messed up all my lines , it is all my fault and i am the worst artist ever .",i paint in my free time and today i messed up all my lines . i am going to work to improve my skills .,i am in my current time and today up up my my . i will be to to and i will be better .
"i paint in my free time and today i messed up all my lines , it is all my fault and i am the worst artist ever .",i messed up my lines today but everybody messes up now and then so i should regroup and try again tomorrow .,i am in my current time and today up up my my . i will be to to and i will be better .
"i paint in my free time and today i messed up all my lines , it is all my fault and i am the worst artist ever .",i messed the lines while painting today but i can always improve and do better in the future .,i am in my current time and today up up my my . i will be to to and i will be better .
my older kid broke her knees while we were camping yesterday . she will never want to go out camping with us again .,my older kid broke her knees while we were camping yesterday . she will have to heal quickly so we can go camp again .,my older kid broke her and we were . yesterday . i am sure she will be to to .
my older kid broke her knees while we were camping yesterday . she will never want to go out camping with us again .,"my older kid injured herself while we were camping , but i am sure i can help her overcome the situation and maybe even get her to go camping again .",my older kid broke her and we were . yesterday . i am sure she will be to to .
my older kid broke her knees while we were camping yesterday . she will never want to go out camping with us again .,"even though my older kid broke her knees while we were camping , yesterday , i know kids are resilient , and i can help her recover .",my older kid broke her and we were . yesterday . i am sure she will be to to .
"i havent worked a day in my life , if i dont try to get some job skills today i may be homeless !","i have not worked a day in my life , if i do not try to get some job skills today i still have time tomorrow .","i have worked a day in my life , i i try to get a job and i will be a ."
"i havent worked a day in my life , if i dont try to get some job skills today i may be homeless !","i have not worked a day in my life , i might ask my instructor at my fashion design course and see if they can help with a reference .","i have worked a day in my life , i i try to get a job and i will be a ."
"i havent worked a day in my life , if i dont try to get some job skills today i may be homeless !",i have not worked a day in my life . i should look for a job so that i will be able to provide myself a home .,"i have worked a day in my life , i i try to get a job and i will be a ."
i love eating at mcdonalds . i will die of obesity .,i love eating at mcdonalds . as long as i do not eat too much it will be fine .,i love eating at mcdonalds . i will die to to to to to to to .
i love eating at mcdonalds . i will die of obesity .,"i love eating at mcdonalds . however , i do not do it all the time . i try to manage my diet and eat healthy most of the time .",i love eating at mcdonalds . i will die to to to to to to to .
i love eating at mcdonalds . i will die of obesity .,i love eating mcdonalds food . i am going to try learning to make healthier version of my fast food favorites .,i love eating at mcdonalds . i will die to to to to to to to .
i am learning to play the piano but my progress is very slow because i am very lazy and can not learn .,i am learning to play the piano . my progress is as not as fast as i would like but i am sure others have had the same experience . i will progress at my own pace and get better .,i am learning to play the piano but i am is very good to i am so i can get to .
i am learning to play the piano but my progress is very slow because i am very lazy and can not learn .,i am learning to play piano i am progressing slowly but surely,i am learning to play the piano but i am is very good to i am so i can get to .
i am learning to play the piano but my progress is very slow because i am very lazy and can not learn .,"i am learning to play the piano but my progress is very slow , maybe i can ask my teacher for tips and ways to improve .",i am learning to play the piano but i am is very good to i am so i can get to .
i love eating at mcdonalds . someone was staring at me last time i at there . i am sure they think i am a nerd .,"i love eating at mcdonalds ; someone was staring at me last time i ate there , and we started talking and now we are friends !",i love eating at mcdonalds . i was a at last time . i am sure i will be a better .
i love eating at mcdonalds . someone was staring at me last time i at there . i am sure they think i am a nerd .,i love eating at mcdonalds . someone was staring at me last time i ate there . some people always do that so it is normal,i love eating at mcdonalds . i was a at last time . i am sure i will be a better .
"even though i am able to maintain my allergy , i know it will continue to plague me for the rest of my life .",i am very thankful that am able to maintain my allergy .,"i am able to be my my , i will be to to to to to ."
"even though i am able to maintain my allergy , i know it will continue to plague me for the rest of my life .","i am able to maintain my allergy , so i am thankful for that and it might go away .","i am able to be my my , i will be to to to to to ."
"even though i am able to maintain my allergy , i know it will continue to plague me for the rest of my life .","i know i will have my allergy for the rest of my life , but at least i can eat a lot of good food .","i am able to be my my , i will be to to to to to ."
one of the projects that i was helping out on was not submitted in time even though it was not my <unk> . i am sure it is because i am a bad worker .,"one of the projects that i was helping out on was not submitted in time even though it was not my responsibility , i am a little upset they did not submit it in time , but i am hoping they will still see my work as valuable .",one of the the that i was not out on the was not in time . i am sure to will be more careful next time .
one of the projects that i was helping out on was not submitted in time even though it was not my <unk> . i am sure it is because i am a bad worker .,"one of the projects that i was helping out on was not submitted in time , and i will use this as an opportunity to help my team get the next one on time .",one of the the that i was not out on the was not in time . i am sure to will be more careful next time .
one of the projects that i was helping out on was not submitted in time even though it was not my <unk> . i am sure it is because i am a bad worker .,one of the projects that i was helping out on was not submitted in time even though it was not my responsibility . i need to learn to influence other team members on the importance of meeting project deadlines .,one of the the that i was not out on the was not in time . i am sure to will be more careful next time .
when my brother comes back from the army he probably will not like me anymore .,"when my brother returns from the army , he will be proud to see that i am a veterinarian now .","my brother brother stopped back the army , he will not to me to ."
when my brother comes back from the army he probably will not like me anymore .,when my brother comes back from the army he will like me because we can always find common ground .,"my brother brother stopped back the army , he will not to me to ."
when my brother comes back from the army he probably will not like me anymore .,when my brother comes back from the army we ought to meet and catch up .,"my brother brother stopped back the army , he will not to me to ."
"my date never responded to my calls , i will be alone for my life .","my date never responded to my calls . that is okay , there are plenty of fish in the sea so i will keep dating until i find the right person for me .","my date never responded to my calls , i will be to to to ."
"my date never responded to my calls , i will be alone for my life .",my date never responded to my calls . i will just keep on going on dates with other people and eventually find my soulmate .,"my date never responded to my calls , i will be to to to ."
"my date never responded to my calls , i will be alone for my life .","my date never responded to my calls , but he may just be busy . i will be patient and give him time to respond .","my date never responded to my calls , i will be to to to ."
"i own five pairs of the same <unk> . my next pair must be the same , otherwise i am not buying any .",i own five pairs of the same <unk> . i am very lucky to be able to afford to buy so many .,i own five pairs of the same . . i am going to have a to to .
"i own five pairs of the same <unk> . my next pair must be the same , otherwise i am not buying any .","i own five pairs of the same <unk> , i am going to try out some new styles .",i own five pairs of the same . . i am going to have a to to .
"i own five pairs of the same <unk> . my next pair must be the same , otherwise i am not buying any .",i own five pairs of the same <unk> . i think i will broaden my wardrobe a bit .,i own five pairs of the same . . i am going to have a to to .
i was <unk> my carrots when i accidentally broke one in half . i am such a clumsy <unk> .,sometimes carrots become broken without any real reason . it is fine some of them broke because most are still whole .,i was a my my when i accidentally broke in the . . i will be to to and i will be better .
i was <unk> my carrots when i accidentally broke one in half . i am such a clumsy <unk> .,"i was <unk> my carrots when i accidentally broke one in half , its ok though ill just use that one in the soup i was going to make !",i was a my my when i accidentally broke in the . . i will be to to and i will be better .
i was <unk> my carrots when i accidentally broke one in half . i am such a clumsy <unk> .,i was <unk> my carrots when i accidentally broke one in half . this happens to everyone every once in a while . i will be more careful next time .,i was a my my when i accidentally broke in the . . i will be to to and i will be better .
"i read comic books all day , i am such a useless nerd .","i read comic books all day , i find them relaxing and entertaining .",i read comic books all day . i am going to be a to to .
"i read comic books all day , i am such a useless nerd .",i love reading comic books all day ; it allows me such a great outlet for my creative imagination .,i read comic books all day . i am going to be a to to .
"i read comic books all day , i am such a useless nerd .",i read comic books all day . i am going to sign up for a class so i can learn to draw my own comics .,i read comic books all day . i am going to be a to to .
i stay at home and take care of the kids . but my husband should do more in the house after he gets home from work .,i am a <unk> and main care <unk> of my kids and wished that my husband would do more to help when he gets home from work since i do so much . but i know he is tired and needs some rest .,i stay at home and take care of the kids . i am going to have a lot of the and i am sure to .
i stay at home and take care of the kids . but my husband should do more in the house after he gets home from work .,i stay at home and take care of the kids and my husband because i am a wonderful wife and mother .,i stay at home and take care of the kids . i am going to have a lot of the and i am sure to .
i stay at home and take care of the kids . but my husband should do more in the house after he gets home from work .,"i stay at home and take care of the kids . i need a break . i will speak to my husband about how i feel , and lay out a plan to improve our home life and relationship .",i stay at home and take care of the kids . i am going to have a lot of the and i am sure to .
"my restaurant has been so empty lately , this is because i am a terrible manager .","my restaurant has been so empty lately , i will do everything to turn it around .","my restaurant has been so much lately , i will have to to to to and i will ."
"my restaurant has been so empty lately , this is because i am a terrible manager .",my restaurant has been so empty lately . there could be many reasons why . tomorrow will probably have more customers .,"my restaurant has been so much lately , i will have to to to to and i will ."
"my restaurant has been so empty lately , this is because i am a terrible manager .","my restaurant has been so empty lately , i can work on making changes to draw more customers in .","my restaurant has been so much lately , i will have to to to to and i will ."
"kid rock cancelled his concert , it must be because he hates his fans .",kid rock canceled a concert and it is probably for reasons that have nothing to do with his fans .,"my rock cancelled his concert , it must be busy to his . ."
"kid rock cancelled his concert , it must be because he hates his fans .",kid rick cancelled his concert which is something that artists do all the time .,"my rock cancelled his concert , it must be busy to his . ."
"kid rock cancelled his concert , it must be because he hates his fans .","kid rock cancelled his concert , hopefully he uses this time come come up with amazing new songs .","my rock cancelled his concert , it must be busy to his . ."
i hate music and one day i will go to a concert and my ears will explode .,i have a very <unk> musical taste but that doesnt bother me as everyone is different .,i hate music and one day i will go to a concert to my my . .
i hate music and one day i will go to a concert and my ears will explode .,i hate music but i like spending time with my friends at concerts .,i hate music and one day i will go to a concert to my my . .
i hate music and one day i will go to a concert and my ears will explode .,i hate music . at least i do not have to spend a lot of money on concert tickets .,i hate music and one day i will go to a concert to my my . .
i wear red shoes and think i should be athletic enough to run in high heels .,i am not athletic enough to run in high heels . no one is . i do not really dwell on it and focus my thinking on how much i love my red shoes .,i wear red shoes and i am be to to to i will be able to
i wear red shoes and think i should be athletic enough to run in high heels .,i wear red shoes am probably athletic enough to run in high heels .,i wear red shoes and i am be to to to i will be able to
i enjoy vacations at the beach but my wife will probably think our next vacation is a disaster if we go .,"i enjoy beach vacations , but i am not sure if my wife agrees . i am going to get her opinion on vacation spots and we can choose some place we both will love .",i enjoy the at the beach . my wife will be a to to .
i enjoy vacations at the beach but my wife will probably think our next vacation is a disaster if we go .,"i enjoy vacations at the beach , but i am unsure what my wife enjoys . i will ask her for vacation ideas .",i enjoy the at the beach . my wife will be a to to .
i enjoy vacations at the beach but my wife will probably think our next vacation is a disaster if we go .,i enjoy vacations at the beach and my wife will probably love the next one we go on .,i enjoy the at the beach . my wife will be a to to .
i accidentally ate some delicious food that had been cross contaminated despite being vegan . i feel like i have betrayed my entire lifestyle .,"i accidentally ate some delicious food , but i can afford it given my healthy lifestyle .",i accidentally ate some delicious food that had a great time . i am sure i will be more careful next time .
i accidentally ate some delicious food that had been cross contaminated despite being vegan . i feel like i have betrayed my entire lifestyle .,"i accidentally ate some food that had been <unk> . i understand that this was not my fault , and i am allowing myself to move forward from this experience . i am still committed to my vegan lifestyle !",i accidentally ate some delicious food that had a great time . i am sure i will be more careful next time .
i accidentally ate some delicious food that had been cross contaminated despite being vegan . i feel like i have betrayed my entire lifestyle .,"even though i accidentally ate some cross <unk> <unk> food , this was outside my control and the fact that i live a vegan lifestyle on a daily basis means that this was just a small error in the <unk> scheme of things .",i accidentally ate some delicious food that had a great time . i am sure i will be more careful next time .
my students are giving me a strange look . they probably think they have a crazy person as their teacher .,my students are giving me a strange look . this probably happens to other teachers all the time and i do not need to worry about it .,my students are giving me a strange look . i am sure they will be a to to .
my students are giving me a strange look . they probably think they have a crazy person as their teacher .,my students are giving me a strange look . maybe they are confused by something they taught and i should ask them if they need clarification on something .,my students are giving me a strange look . i am sure they will be a to to .
my students are giving me a strange look . they probably think they have a crazy person as their teacher .,my students are giving me a strange look . they probably think they have a cool person as their teacher .,my students are giving me a strange look . i am sure they will be a to to .
my grandmother went in for a routine <unk> . i just bet it will come back positive for cancer .,my grandmother went in for a routine <unk> and it may come back positive for cancer but it might not . we have to see and if it it positive we will get through this together .,"my grandmother went in for a , but . i will sure to will be a better next time ."
my grandmother went in for a routine <unk> . i just bet it will come back positive for cancer .,"my grandmother went in for a routine <unk> , if there was something to worry about she would have told me .","my grandmother went in for a , but . i will sure to will be a better next time ."
